local_timestamp,epoch,datetime,node_file_id,co2_raw,co_wrk_aux,no2_wrk_aux,no_wrk_aux,o3_wrk_aux,pm2_5,pressure,rh,temp,node_id
2022-03-05 00:00:00,1646467200.0,2022-03-05 08:00:00,2658192,445.89036,0.09398000000000006,0.026020000000000043,-0.0045199999999999685,0.00030999999999997696,,,,,253
2022-03-05 01:00:00,1646470800.0,2022-03-05 09:00:00,2658244,444.50127,0.07831000000000005,0.025459999999999983,-0.004029999999999978,-0.0007800000000000029,,,,,253
2022-03-05 02:00:00,1646474400.0,2022-03-05 10:00:00,2658201,449.74055,0.07445000000000002,0.025260000000000005,-0.003640000000000032,-0.0021499999999999853,,,,,253
2022-03-05 03:00:00,1646478000.0,2022-03-05 11:00:00,2658169,448.43993,0.06692000000000004,0.024829999999999963,-0.0033299999999999996,-0.003210000000000046,,,,,253
2022-03-05 04:00:00,1646481600.0,2022-03-05 12:00:00,2658245,448.83169,0.06773000000000001,0.02472000000000002,-0.0032300000000000106,-0.003379999999999994,,,,,253
2022-03-05 05:00:00,1646485200.0,2022-03-05 13:00:00,2658236,446.66909,0.06112000000000001,0.02473000000000003,-0.0034399999999999986,-0.003039999999999987,,,,,253
2022-03-05 06:00:00,1646488800.0,2022-03-05 14:00:00,2658197,444.90091,0.05611999999999995,0.02468999999999999,-0.0032400000000000206,-0.003119999999999956,,,,,253
2022-03-05 07:00:00,1646492400.0,2022-03-05 15:00:00,2658211,447.29579,0.058770000000000044,0.025019999999999987,-0.00381999999999999,-0.003159999999999996,,,,,253
2022-03-05 08:00:00,1646496000.0,2022-03-05 16:00:00,2658172,446.93278,0.06104999999999999,0.02529999999999999,-0.0042099999999999915,-0.0028699999999999837,,,,,253
2022-03-05 09:00:00,1646499600.0,2022-03-05 17:00:00,2658266,445.21455,0.061860000000000026,0.025160000000000016,-0.004689999999999972,-0.002899999999999958,,,,,253
2022-03-05 10:00:00,1646503200.0,2022-03-05 18:00:00,2658238,446.51945,0.06465000000000004,0.024949999999999972,-0.004349999999999965,-0.0030999999999999917,,,,,253
2022-03-05 11:00:00,1646506800.0,2022-03-05 19:00:00,2658162,442.51034,0.06525999999999998,0.02515999999999996,-0.0046599999999999975,-0.0025700000000000167,,,,,253
2022-03-05 12:00:00,1646510400.0,2022-03-05 20:00:00,2658204,443.48397,0.06816,0.024829999999999963,-0.0043400000000000105,-0.0021700000000000053,,,,,253
2022-03-05 13:00:00,1646514000.0,2022-03-05 21:00:00,2658212,446.74809,0.06406,0.02433000000000002,-0.003910000000000025,-0.0024599999999999622,,,,,253
2022-03-05 14:00:00,1646517600.0,2022-03-05 22:00:00,2658251,445.77709,0.06936000000000003,0.02429999999999999,-0.0040799999999999725,-0.0028000000000000247,,,,,253
2022-03-05 15:00:00,1646521200.0,2022-03-05 23:00:00,2658222,450.97055,0.06635999999999997,0.024719999999999964,-0.0045499999999999985,-0.0024200000000000332,,,,,253
2022-03-05 16:00:00,1646524800.0,2022-03-06 00:00:00,2658237,448.78791,0.06817000000000001,0.02588999999999997,-0.005699999999999983,-0.0014200000000000323,,,,,253
2022-03-05 17:00:00,1646528400.0,2022-03-06 01:00:00,2658182,445.49709,0.07227,0.026359999999999995,-0.006189999999999973,-0.0011499999999999844,,,,,253
2022-03-05 18:00:00,1646532000.0,2022-03-06 02:00:00,2658230,448.53971,0.08786,0.026639999999999997,-0.006130000000000024,-0.0018099999999999783,,,,,253
2022-03-05 19:00:00,1646535600.0,2022-03-06 03:00:00,2658239,460.37709,0.11445999999999995,0.02668999999999999,-0.005929999999999991,-0.002829999999999999,,,,,253
2022-03-05 20:00:00,1646539200.0,2022-03-06 04:00:00,2658220,459.55115,0.11398000000000003,0.026390000000000025,-0.00542999999999999,-0.0037299999999999556,,,,,253
2022-03-05 21:00:00,1646542800.0,2022-03-06 05:00:00,2658160,455.67721,0.08455000000000001,0.026029999999999998,-0.005139999999999978,-0.004339999999999955,,,,,253
2022-03-05 22:00:00,1646546400.0,2022-03-06 06:00:00,2658217,455.69988,0.08500999999999997,0.025859999999999994,-0.00496000000000002,-0.0039699999999999736,,,,,253
2022-03-05 23:00:00,1646550000.0,2022-03-06 07:00:00,2658219,455.01164,0.07939000000000002,0.02573000000000003,-0.0050200000000000244,-0.004219999999999946,,,,,253
2022-03-06 00:00:00,1646553600.0,2022-03-06 08:00:00,2658216,450.36077,0.07634999999999997,0.02583000000000002,-0.00541999999999998,-0.003449999999999953,,,,,253
2022-03-06 01:00:00,1646557200.0,2022-03-06 09:00:00,2658205,449.33139,0.08123999999999992,0.02579999999999999,-0.005299999999999971,-0.003709999999999991,,,,,253
2022-03-06 02:00:00,1646560800.0,2022-03-06 10:00:00,2658259,447.84242,0.07189999999999996,0.025639999999999996,-0.005249999999999977,-0.00388000000000005,,,,,253
2022-03-06 03:00:00,1646564400.0,2022-03-06 11:00:00,2658213,448.54958,0.07175000000000004,0.025859999999999994,-0.005199999999999982,-0.0041899999999999715,,,,,253
2022-03-06 04:00:00,1646568000.0,2022-03-06 12:00:00,2658196,451.81721,0.07572000000000001,0.025660000000000016,-0.005369999999999986,-0.004850000000000021,,,,,253
2022-03-06 05:00:00,1646571600.0,2022-03-06 13:00:00,2658151,452.37806,0.06679000000000002,0.025510000000000033,-0.005149999999999988,-0.006000000000000005,,,,,253
2022-03-06 06:00:00,1646575200.0,2022-03-06 14:00:00,2658174,455.45539,0.07353000000000004,0.025639999999999996,-0.005319999999999991,-0.00600999999999996,,,,,253
2022-03-06 07:00:00,1646578800.0,2022-03-06 15:00:00,2658214,462.83782,0.09527000000000002,0.025880000000000014,-0.005539999999999989,-0.005859999999999976,,,,,253
2022-03-06 08:00:00,1646582400.0,2022-03-06 16:00:00,2658198,461.57406,0.11038999999999993,0.02633000000000002,-0.006579999999999975,-0.0045800000000000285,,,,,253
2022-03-06 09:00:00,1646586000.0,2022-03-06 17:00:00,2658203,461.05333,0.11296000000000006,0.026459999999999984,-0.007709999999999995,-0.003180000000000016,,,,,253
2022-03-06 10:00:00,1646589600.0,2022-03-06 18:00:00,2658231,469.24206,0.12653999999999999,0.02683000000000002,-0.007530000000000037,-0.0030100000000000127,,,,,253
2022-03-06 11:00:00,1646593200.0,2022-03-06 19:00:00,2658183,472.25291,0.13220000000000004,0.02687999999999996,-0.007290000000000019,-0.0030000000000000027,,,,,253
2022-03-06 12:00:00,1646596800.0,2022-03-06 20:00:00,2658154,467.16949,0.12090000000000001,0.02631,-0.006599999999999995,-0.003300000000000025,,,,,253
2022-03-06 13:00:00,1646600400.0,2022-03-06 21:00:00,2658185,461.44836,0.10588999999999998,0.025969999999999993,-0.005960000000000021,-0.003049999999999997,,,,,253
