mos_into_deployment,pdf_resolution,statistic,plottype,value
0,11,mean,meas,0.12204078060451813
0,11,mean,ref,0.12105661516853933
0,11,sd,meas,0.08770036933433764
0,11,sd,ref,0.038451709183854405
0,11,kurtosis,meas,18.77834258962738
0,11,kurtosis,ref,34.548537871105836
0,11,skewness,meas,-2.3643317031231668
0,11,skewness,ref,4.621592482146149
0,11,KL,NA,0.21432858858536352
0,11,hellinger,NA,0.2514230192878985
0,11,euclidean,NA,0.3179525848824975
1,8,mean,meas,0.10118839220509432
1,8,mean,ref,0.09495210810810811
1,8,sd,meas,0.03349940572485073
1,8,sd,ref,0.02557949520047053
1,8,kurtosis,meas,9.254491086132168
1,8,kurtosis,ref,29.477734488662293
1,8,skewness,meas,1.670072098750539
1,8,skewness,ref,3.9839317114112247
1,8,KL,NA,0.08479640608562039
1,8,hellinger,NA,0.16103916364848447
1,8,euclidean,NA,0.21266798790048155
2,4,mean,meas,0.07785374098510656
2,4,mean,ref,0.0700241
2,4,sd,meas,0.018200709766737797
2,4,sd,ref,0.008405094913503783
2,4,kurtosis,meas,4.740657888138572
2,4,kurtosis,ref,5.185819001488168
2,4,skewness,meas,0.9481617083655686
2,4,skewness,ref,1.0364622135486203
2,4,KL,NA,0.11332856432715917
2,4,hellinger,NA,0.2090553918246212
2,4,euclidean,NA,0.16111571461090635
3,6,mean,meas,0.10357866604551354
3,6,mean,ref,0.09384132730015082
3,6,sd,meas,0.034769488881105405
3,6,sd,ref,0.036069270708932885
3,6,kurtosis,meas,4.575773570208214
3,6,kurtosis,ref,9.57114854239666
3,6,skewness,meas,1.1816041341451433
3,6,skewness,ref,2.2381344988290763
3,6,KL,NA,0.16979183999243652
3,6,hellinger,NA,0.16298426969751956
3,6,euclidean,NA,0.19479845336366197
4,13,mean,meas,0.17119521942148236
4,13,mean,ref,0.17110377963737797
4,13,sd,meas,0.05846326183484209
4,13,sd,ref,0.05671501810430359
4,13,kurtosis,meas,10.249180715248329
4,13,kurtosis,ref,8.085699066616142
4,13,skewness,meas,1.7783633883157257
4,13,skewness,ref,1.7937164664931304
4,13,KL,NA,0.057316145524482484
4,13,hellinger,NA,0.10054243973163415
4,13,euclidean,NA,0.08064200500338001
5,18,mean,meas,0.17885504398381372
5,18,mean,ref,0.18560046218487394
5,18,sd,meas,0.09786224100253782
5,18,sd,ref,0.10444447712756708
