date,pm25_beaco2n_blackstone,pm25_beaco2n_carnevale,pm25_beaco2n_ccri,pm25_beaco2n_cfs,pm25_beaco2n_dpw,pm25_beaco2n_ecubed,pm25_beaco2n_gym,pm25_beaco2n_martialarts,pm25_beaco2n_medschool,pm25_beaco2n_mtpleasant,pm25_beaco2n_myron,pm25_beaco2n_pema,pm25_beaco2n_pha,pm25_beaco2n_prek,pm25_beaco2n_provcollege,pm25_beaco2n_reservoir,pm25_beaco2n_ricollege,pm25_beaco2n_rochambeau,pm25_beaco2n_rocklib,pm25_beaco2n_silverlake,pm25_beaco2n_smithhill,pm25_beaco2n_southprovlib,pm25_beaco2n_unitedway,pm25_beaco2n_wecc,pm25_beaco2n_zuccolo,pm25_quantaq_dpw,pm25_quantaq_pema,pm25_quantaq_pha
2022-03-08 22:00:00+00:00,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,
2022-03-08 23:00:00+00:00,,,,,,,,,,0.0,0.13043,,,,,,,,,,,,,,,,,
2022-03-09 00:00:00+00:00,,,,,,,,,,6.96067,1.25882,,,,,,,,,,,,,,,,,
2022-03-09 01:00:00+00:00,,,,,,,,,,0.2381,0.0,,,,,,,,,,,,,,,,,
2022-03-09 02:00:00+00:00,,,,,,,,,,0.59048,0.0,,,,,,,,,,,,,,,,,
2022-03-09 03:00:00+00:00,,,,,,,,,,0.94258,0.04567,,,,,,,,,,,,,,,,,
2022-03-09 04:00:00+00:00,,,,,,,,,,1.07177,0.15202,,,,,,,,,,,,,,,,,
2022-03-09 05:00:00+00:00,,,,,,,,,,0.65072,0.04067,,,,,,,,,,,,,,,,,
2022-03-09 06:00:00+00:00,,,,,,,,,,0.41232,0.0,,,,,,,,,,,,,,,,,
2022-03-09 07:00:00+00:00,,,,,,,,,,0.95694,0.24286,,,,,,,,,,,,,,,,,
2022-03-09 08:00:00+00:00,,,,,,,,,,0.91429,0.08592,,,,,,,,,,,,,,,,,
2022-03-09 09:00:00+00:00,,,,,,,,,,0.3,0.03095,,,,,,,,,,,,,,,,,
2022-03-09 10:00:00+00:00,,,,,,,,,,0.46411,0.01667,,,,,,,,,,,,,,,,,
2022-03-09 11:00:00+00:00,,,,,,,,,,0.4,0.0,,,,,,,,,,,,,,,,,
2022-03-09 12:00:00+00:00,,,,,,,,,,0.3445,0.0,,,,,,,,,,,,,,,,,
2022-03-09 13:00:00+00:00,,,,,,,,,,0.45714,0.0,,,,,,,,,,,,,,,,,
2022-03-09 14:00:00+00:00,,,,,,,,,,0.5381,0.04988,,,,,,,,,,,,,,,,,
2022-03-09 15:00:00+00:00,,,,,,,,,,0.64286,0.22619,,,,,,,,,,,,,,,,,
2022-03-09 16:00:00+00:00,,,,,,,,,,1.0,0.09785,,,,,,,,,,,,,,,,,
2022-03-09 17:00:00+00:00,,,,,,,,,,1.51196,0.07895,,,,,,,,,,,,,,,,,
2022-03-09 18:00:00+00:00,,,,,,,,,,0.94301,0.05455,,,,,,,,,,,,,,,,,
2022-03-09 19:00:00+00:00,,,,,,,,,,0.84689,0.0,,,,,,,,,,,,,,,,,
2022-03-09 20:00:00+00:00,,,,,,,,,,1.27488,0.08789,,,,,,,,,,,,,,,,,
2022-03-09 21:00:00+00:00,,,,,,,,,,2.78095,0.38186,,,,,,,,,,,,,,,,,
2022-03-09 22:00:00+00:00,,,,,,,,,,0.98558,0.04276,,,,,,,,,,,,,,,,,
2022-03-09 23:00:00+00:00,,,,,,,,,,0.6872,0.01663,,,,,,,,,,,,,,,,,
2022-03-10 00:00:00+00:00,,,,,,,,,,0.53589,0.00242,,,,,,,,,,,,,,,,,
2022-03-10 01:00:00+00:00,,,,,,,,,,0.98565,0.09026,,,,,,,,,,,,,,,,,
2022-03-10 02:00:00+00:00,,,,,,,,,,0.35238,0.16667,,,,,,,,,,,,,,,,,
2022-03-10 03:00:00+00:00,,,,,,,,,,0.70813,0.06938,,,,,,,,,,,,,,,,,
2022-03-10 04:00:00+00:00,,,,,,,,,,0.79426,0.01188,,,,,,,,,,,,,,,,,
2022-03-10 05:00:00+00:00,,,,,,,,,,0.72857,0.09809,,,,,,,,,,,,,,,,,
2022-03-10 06:00:00+00:00,,,,,,,,,,0.32536,0.0,,,,,,,,,,,,,,,,,
2022-03-10 07:00:00+00:00,,,,,,,,,,0.38278,0.0,,,,,,,,,,,,,,,,,
2022-03-10 08:00:00+00:00,,,,,,,,,,0.58571,0.03571,,,,,,,,,,,,,,,,,
2022-03-10 09:00:00+00:00,,,,,,,,,,0.22381,0.01217,,,,,,,,,,,,,,,,,
2022-03-10 10:00:00+00:00,,,,,,,,,,0.01435,0.09314,,,,,,,,,,,,,,,,,
2022-03-10 11:00:00+00:00,,,,,,,,,,0.0,0.0,,,,,,,,,,,,,,,,,
2022-03-10 12:00:00+00:00,,,,,,,,,,0.0,0.0,,,,,,,,,,,,,,,,,
2022-03-10 13:00:00+00:00,,,,,,,,,,0.0,0.0,,,,,,,,,,,,,,,,,
2022-03-10 14:00:00+00:00,,,,,,,,,,0.0,0.0,,,,,,,,,,,,,,,,,
2022-03-10 15:00:00+00:00,,,,,,,,,,0.0,0.0,,,,,,,,,,,,,,,,,
2022-03-10 16:00:00+00:00,,,,,,,,,,0.0,0.0,,,,,,,,,,,,,,,,,
2022-03-10 17:00:00+00:00,,,,,,,,,,0.0,0.0,,,,,,,,,,,,,,,,,
2022-03-10 18:00:00+00:00,,,,,,,,,,0.0,0.0219,,,,,,,,,,,,,,,,,
2022-03-10 19:00:00+00:00,,,,,,,,,,0.0,0.0,,,,,,,,,,,,,,,,,
2022-03-10 20:00:00+00:00,,,,,,,,,,0.01429,0.0,,,,,,,,,,,,,,,,,
2022-03-10 21:00:00+00:00,,,,,,,,,,0.0,0.0,,,,,,,,,,,,,,,,,
2022-03-10 22:00:00+00:00,,,,,,,,,,0.0,0.0,,,,,,,,,,,,,,,,,
2022-03-10 23:00:00+00:00,,,,,,,,,,0.0,0.0,,,,,,,,,,,,,,,,,
2022-03-11 00:00:00+00:00,,,,,,,,,,0.00476,0.0,,,,,,,,,,,,,,,,,
2022-03-11 01:00:00+00:00,,,,,,,,,,0.0,0.0,,,,,,,,,,,,,,,,,
2022-03-11 02:00:00+00:00,,,,,,,,,,0.0,0.0,,,,,,,,,,,,,,,,,
2022-03-11 03:00:00+00:00,,,,,,,,,,0.0,0.0,,,,,,,,,,,,,,,,,
2022-03-11 04:00:00+00:00,,,,,,,,,,0.0,0.0,,,,,,,,,,,,,,,,,
2022-03-11 05:00:00+00:00,,,,,,,,,,0.0,0.0,,,,,,,,,,,,,,,,,
2022-03-11 06:00:00+00:00,,,,,,,,,,0.0,0.0,,,,,,,,,,,,,,,,,
2022-03-11 07:00:00+00:00,,,,,,,,,,0.0,0.06118,,,,,,,,,,,,,,,,,
2022-03-11 08:00:00+00:00,,,,,,,,,,0.0,0.0,,,,,,,,,,,,,,,,,
2022-03-11 09:00:00+00:00,,,,,,,,,,0.0,0.11164,,,,,,,,,,,,,,,,,
2022-03-11 10:00:00+00:00,,,,,,,,,,0.0,0.01651,,,,,,,,,,,,,,,,,
2022-03-11 11:00:00+00:00,,,,,,,,,,0.0,0.0,,,,,,,,,,,,,,,,,
2022-03-11 12:00:00+00:00,,,,,,,,,,0.02844,0.0,,,,,,,,,,,,,,,,,
2022-03-11 13:00:00+00:00,,,,,,,,,,0.09048,0.00474,,,,,,,,,,,,,,,,,
2022-03-11 14:00:00+00:00,,,,,,,,,,0.0,0.06905,,,,,,,,,,,,,,,,,
2022-03-11 15:00:00+00:00,,,,,,,,,,0.0,0.0,,,,,,,,,,,,,,,,,
2022-03-11 16:00:00+00:00,,,,,,,,,,0.88942,0.13253,,,,,,,,,,,,,,,,,
2022-03-11 17:00:00+00:00,,,,,,,,,,0.5,0.01174,,,,,,,,,,,,,,,,,
2022-03-11 18:00:00+00:00,,,,,,,,,,0.45498,0.0,,,,,,,,,,,,,,,,,
2022-03-11 19:00:00+00:00,,,,,,,,,,0.90431,0.09906,,,,,,,,,,,,,,,,,
2022-03-11 20:00:00+00:00,,,,,,,,,,1.19524,0.02824,,,,,,,,,,,,,,,,,
2022-03-11 21:00:00+00:00,,,,,,,,,,1.91469,0.12057,,,,,,,,,,,,,,,,,
2022-03-11 22:00:00+00:00,,,,,,,,,,0.45238,0.0,,,,,,,,,,,,,,,,,
2022-03-11 23:00:00+00:00,,,,,,,,,,0.10526,0.00475,,,,,,,,,,,,,,,,,
2022-03-12 00:00:00+00:00,,,,,,,,,,0.01429,0.02619,,,,,,,,,,,,,,,,,
2022-03-12 01:00:00+00:00,,,,,,,,,,0.28095,0.00709,,,,,,,,,,,,,,,,,
2022-03-12 02:00:00+00:00,,,,,,,,,,0.2201,0.00239,,,,,,,,,,,,,,,,,
2022-03-12 03:00:00+00:00,,,,,,,,,,0.65403,0.0,,,,,,,,,,,,,,,,,
2022-03-12 04:00:00+00:00,,,,,,,,,,0.21531,0.0,,,,,,,,,,,,,,,,,
2022-03-12 05:00:00+00:00,,,,,,,,,,0.17143,0.0,,,,,,,,,,,,,,,,,
2022-03-12 06:00:00+00:00,,,,,,,,,,0.35238,0.0,,,,,,,,,,,,,,,,,
2022-03-12 07:00:00+00:00,,,,,,,,,,0.13876,0.0,,,,,,,,,,,,,,,,,
2022-03-12 08:00:00+00:00,,,,,,,,,,0.00476,0.0,,,,,,,,,,,,,,,,,
2022-03-12 09:00:00+00:00,,,,,,,,,,0.0,0.0,,,,,,,,,,,,,,,,,
2022-03-12 10:00:00+00:00,,,,,,,,,,0.0,0.0,,,,,,,,,,,,,,,,,
2022-03-12 11:00:00+00:00,,,,,,,,,,0.02381,0.02398,,,,,,,,,,,,,,,,,
2022-03-12 12:00:00+00:00,,,,,,,,,,0.0,0.04098,,,,,,,,,,,,,,,,,
2022-03-12 13:00:00+00:00,,,,,,,,,,0.0,0.05048,,,,,,,,,,,,,,,,,
2022-03-12 14:00:00+00:00,,,,,,,,,,0.08134,0.06205,,,,,,,,,,,,,,,,,
2022-03-12 15:00:00+00:00,,,,,,,,,,1.02871,0.05714,,,,,,,,,,,,,,,,,
2022-03-12 16:00:00+00:00,,,,,,,,,,0.22115,0.07434,,,,,,,,,,,,,,,,,
2022-03-12 17:00:00+00:00,,,,,,,,,,0.16746,0.00238,,,,,,,,,,,,,,,,,
2022-03-12 18:00:00+00:00,,,,,,,,,,0.31754,0.00477,,,,,,,,,,,,,,,,,
2022-03-12 19:00:00+00:00,,,,,,,,,,0.1244,0.06205,,,,,,,,,,,,,,,,,
2022-03-12 20:00:00+00:00,,,,,,,,,,0.06667,0.00716,,,,,,,,,,,,,,,,,
2022-03-12 21:00:00+00:00,,,,,,,,,,0.10526,0.0,,,,,,,,,,,,,,,,,
2022-03-12 22:00:00+00:00,,,,,,,,,,0.03333,0.14014,,,,,,,,,,,,,,,,,
2022-03-12 23:00:00+00:00,,,,,,,,,,0.15714,0.01663,,,,,,,,,,,,,,,,,
2022-03-13 00:00:00+00:00,,,,,,,,,,0.29048,0.13317,,,,,,,,,,,,,,,,,
2022-03-13 01:00:00+00:00,,,,,,,,,,0.12381,0.0,,,,,,,,,,,,,,,,,
2022-03-13 02:00:00+00:00,,,,,,,,,,0.0,0.01435,,,,,,,,,,,,,,,,,
2022-03-13 03:00:00+00:00,,,,,,,,,,0.11005,0.0,,,,,,,,,,,,,,,,,
2022-03-13 04:00:00+00:00,,,,,,,,,,0.05714,0.0,,,,,,,,,,,,,,,,,
2022-03-13 05:00:00+00:00,,,,,,,,,,0.0,0.0,,,,,,,,,,,,,,,,,
2022-03-13 06:00:00+00:00,,,,,,,,,,0.21429,0.0,,,,,,,,,,,,,,,,,
2022-03-13 07:00:00+00:00,,,,,,,,,,0.11905,0.0,,,,,,,,,,,,,,,,,
2022-03-13 08:00:00+00:00,,,,,,,,,,0.0619,0.0,,,,,,,,,,,,,,,,,
2022-03-13 09:00:00+00:00,,,,,,,,,,0.03828,0.13043,,,,,,,,,,,,,,,,,
2022-03-13 10:00:00+00:00,,,,,,,,,,0.05263,0.0,,,,,,,,,,,,,,,,,
2022-03-13 11:00:00+00:00,,,,,,,,,,0.07109,0.0,,,,,,,,,,,,,,,,,
2022-03-13 12:00:00+00:00,,,,,,,,,,0.19712,0.0,,,,,,,,,,,,,,,,,
2022-03-13 13:00:00+00:00,,,,,,,,,,0.0,0.11217,,,,,,,,,,,,,,,,,
2022-03-13 14:00:00+00:00,,,,,,,,,,0.12857,0.0,,,,,,,,,,,,,,,,,
2022-03-13 15:00:00+00:00,,,,,,,,,,0.38278,0.0,,,,,,,,,,,,,,,,,
2022-03-13 16:00:00+00:00,,,,,,,,,,0.37143,0.20952,,,,,,,,,,,,,,,,,
2022-03-13 17:00:00+00:00,,,,,,,,,,0.4,0.09929,,,,,,,,,,,,,,,,,
2022-03-13 18:00:00+00:00,,,,,,,,,,0.27751,0.0048,,,,,,,,,,,,,,,,,
2022-03-13 19:00:00+00:00,,,,,,,,,,0.42381,0.0,,,,,,,,,,,,,,,,,
2022-03-13 20:00:00+00:00,,,,,,,,,,0.28708,0.04306,,,,,,,,,,,,,,,,,
2022-03-13 21:00:00+00:00,,,,,,,,,,0.2,0.10238,,,,,,,,,,,,,,,,,
2022-03-13 22:00:00+00:00,,,,,,,,,,0.02844,0.11667,,,,,,,,,,,,,,,,,
2022-03-13 23:00:00+00:00,,,,,,,,,,0.34615,0.06444,,,,,,,,,,,,,,,,,
2022-03-14 00:00:00+00:00,,,,,,,,,,0.28571,0.00477,,,,,,,,,,,,,,,,,
2022-03-14 01:00:00+00:00,,,,,,,,,,0.19905,0.02133,,,,,,,,,,,,,,,,,
2022-03-14 02:00:00+00:00,,,,,,,,,,0.33493,0.05938,,,,,,,,,,,,,,,,,
2022-03-14 03:00:00+00:00,,,,,,,,,,0.28095,0.11374,,,,,,,,,,,,,,,,,
2022-03-14 04:00:00+00:00,,,,,,,,,,0.49761,0.00713,,,,,,,,,,,,,,,,,
2022-03-14 05:00:00+00:00,,,,,,,,,,0.18009,0.09135,,,,,,,,,,,,,,,,,
2022-03-14 06:00:00+00:00,,,,,,,,,,0.18182,0.05276,,,,,,,,,,,,,,,,,
2022-03-14 07:00:00+00:00,,,,,,,,,,0.2619,0.07619,,,,,,,,,,,,,,,,,
2022-03-14 08:00:00+00:00,,,,,,,,,,0.21905,0.02381,,,,,,,,,,,,,,,,,
2022-03-14 09:00:00+00:00,,,,,,,,,,0.25714,0.0,,,,,,,,,,,,,,,,,
2022-03-14 10:00:00+00:00,,,,,,,,,,0.15714,0.09091,,,,,,,,,,,,,,,,,
2022-03-14 11:00:00+00:00,,,,,,,,,,0.25,0.0,,,,,,,,,,,,,,,,,
2022-03-14 12:00:00+00:00,,,,,,,,,,0.23333,0.25245,,,,,,,,,,,,,,,,,
2022-03-14 13:00:00+00:00,,,,,,,,,,0.29524,0.03325,,,,,,,,,,,,,,,,,
2022-03-14 14:00:00+00:00,,,,,,,,,,0.56459,0.01914,,,,,,,,,,,,,,,,,
2022-03-14 15:00:00+00:00,,,,,,,,,,0.72249,0.06176,,,,,,,,,,,,,,,,,
2022-03-14 16:00:00+00:00,,,,,,,,,,0.45455,0.10552,,,,,,,,,,,,,,,,,
2022-03-14 17:00:00+00:00,,,,,,,,,,0.79904,0.06938,,,,,,,,,,,,,,,,,
2022-03-14 18:00:00+00:00,,,,,,,,,,1.18009,0.16945,,,,,,,,,,,,,,,,,
2022-03-14 19:00:00+00:00,,,,,,,,,,1.94258,0.12827,,,,,,,,,,,,,,,,,
2022-03-14 20:00:00+00:00,,,,,,,,,,1.98565,0.21905,,,,,,,,,,,,,,,,,
2022-03-14 21:00:00+00:00,,,,,,,,,,1.37838,0.0,,,,,,,,,,,,,,,,,
2022-03-14 22:00:00+00:00,,,,,,,,,,,0.16807,,,,,,,,,,,,,,,,,
2022-03-14 23:00:00+00:00,,,,,,,,,,0.37255,0.0933,,,,,,,,,,,,,,,,,
2022-03-15 00:00:00+00:00,,,,,,,,,,0.0,0.0,,,,,,,,,,,,,,,,,
2022-03-15 01:00:00+00:00,,,,,,,,,,0.0,0.06444,,,,,,,,,,,,,,,,,
2022-03-15 02:00:00+00:00,,,,,,,,,,0.06699,0.0073,,,,,,,,,,,,,,,,,
2022-03-15 03:00:00+00:00,,,,,,,,,,0.09091,0.0,,,,,,,,,,,,,,,,,
2022-03-15 04:00:00+00:00,,,,,,,,,,0.12919,0.0622,,,,,,,,,,,,,,,,,
2022-03-15 05:00:00+00:00,,,,,,,,,,0.24762,0.00239,,,,,,,,,,,,,,,,,
2022-03-15 06:00:00+00:00,,,,,,,,,,0.18095,0.1223,,,,,,,,,,,,,,,,,
2022-03-15 07:00:00+00:00,,,,,,,,,,0.00478,0.05425,,,,,,,,,,,,,,,,,
2022-03-15 08:00:00+00:00,,,,,,,,,,0.04286,0.03846,,,,,,,,,,,,,,,,,
2022-03-15 09:00:00+00:00,,,,,,,,,,0.0,0.0,,,,,,,,,,,,,,,,,
2022-03-15 10:00:00+00:00,,,,,,,,,,0.07143,0.0495,,,,,,,,,,,,,,,,,
2022-03-15 11:00:00+00:00,,,,,,,,,,0.05238,0.0,,,,,,,,,,,,,,,,,
2022-03-15 12:00:00+00:00,,,,,,,,,,0.0,0.0,,,,,,,,,,,,,,,,,
2022-03-15 13:00:00+00:00,,,,,,,,,,0.01435,0.0,,,,,,,,,,,,,,,,,
2022-03-15 14:00:00+00:00,,,,,,,,,,0.0,0.0,,,,,,,,,,,,,,,,,
2022-03-15 15:00:00+00:00,,,,,,,,,,0.04306,0.0,,,,,,,,,,,,,,,,,
2022-03-15 16:00:00+00:00,,,,,,,,,,0.29902,0.0058,,,,,,,,,,,,,,,,,
2022-03-15 17:00:00+00:00,,,,,,,,,,0.27014,0.07547,,,,,,,,,,,,,,,,,
2022-03-15 18:00:00+00:00,,,,,,,,,,0.69048,0.0119,,,,,,,,,,,,,,,,,
2022-03-15 19:00:00+00:00,,,,,,,,,,0.83732,0.00237,,,,,,,,,,,,,,,,,
2022-03-15 20:00:00+00:00,,,,,,,,,,0.94787,0.00469,,,,,,,,,,,,,,,,,
2022-03-15 21:00:00+00:00,,,,,,,,,,0.04505,0.0,,,,,,,,,,,,,,,,,
2022-03-15 22:00:00+00:00,,,,,,,,,,0.06486,0.03183,,,,,,,,,,,,,,,,,
2022-03-15 23:00:00+00:00,,,,,,,,,,0.00476,0.0,,,,,,,,,,,,,,,,,
2022-03-16 00:00:00+00:00,,,,,,,,,,0.14692,0.0,,,,,,0.0,,,,,,,,,,,
2022-03-16 01:00:00+00:00,,,,,,,,,,0.05742,0.00471,,,,,,0.0197,,,,,,,,,,,
2022-03-16 02:00:00+00:00,,,,,,,,,,0.24286,0.0,,,,,,0.0,,,,,,,,,,,
2022-03-16 03:00:00+00:00,,,,,,,,,,0.21801,0.0,,,,,,0.0,,,,,,,,,,,
2022-03-16 04:00:00+00:00,,,,,,,,,,0.04785,0.0,,,,,,0.0,,,,,,,,,,,
2022-03-16 05:00:00+00:00,,,,,,,,,,0.08571,0.0,,,,,,0.01966,,,,,,,,,,,
2022-03-16 06:00:00+00:00,,,,,,,,,,0.00957,0.06683,,,,,,0.04668,,,,,,,,,,,
2022-03-16 07:00:00+00:00,,,,,,,,,,0.02381,0.06905,,,,,,0.0,,,,,,,,,,,
2022-03-16 08:00:00+00:00,,,,,,,,,,0.21905,0.0,,,,,,0.04187,,,,,,,,,,,
2022-03-16 09:00:00+00:00,,,,,,,,,,0.3,0.16588,,,,,,0.04902,,,,,,,,,,,
2022-03-16 10:00:00+00:00,,,,,,,,,,0.01914,0.0,,,,,,0.0,,,,,,,,,,,
2022-03-16 11:00:00+00:00,,,,,,,,,,,0.10875,,,,,,0.07921,,,,,,,,,,,
2022-03-16 12:00:00+00:00,,,,,,,,,,0.30952,0.03563,,,,,,0.04691,,,,,,,,,,,
2022-03-16 13:00:00+00:00,,,,,,,,,,0.21531,0.0,,,,,,0.0,,,,,,,,,,,
2022-03-16 14:00:00+00:00,,,,,,,,,,0.11429,0.04038,,,,,,0.03194,,,,,,,,,,,
2022-03-16 15:00:00+00:00,,,,,,,,,,0.0,0.0,,,,,,0.08557,,,,,,,,,,,
2022-03-16 16:00:00+00:00,,,,,,,,,,,0.11507,,,,,,0.12339,,,,,,,,,,,
2022-03-16 17:00:00+00:00,,,,,,,,,,1.14835,0.13896,,,,,,0.58475,,,,,,,,,,,
2022-03-16 18:00:00+00:00,,,,,,,,,,0.61722,0.03325,,,,,,0.10766,,,,,,,,,,,
2022-03-16 19:00:00+00:00,,,,,,,,,,1.27143,0.04038,,,,,,0.25891,,,,,,,,,,,
2022-03-16 20:00:00+00:00,,,,,,,,,,2.8619,0.33413,,,,,,1.44391,,,,,,,,,,,
2022-03-16 21:00:00+00:00,,,,,,,,,,0.89048,0.0381,,,,,,0.15202,,,,,,,,,,,
2022-03-16 22:00:00+00:00,,,,,,,,,,0.38278,0.0782,,,,,,0.0716,,,,,,,,,,,
2022-03-16 23:00:00+00:00,,,,,,,,,,0.7,0.01185,,,,,,0.05012,,,,,,,,,,,
2022-03-17 00:00:00+00:00,,,,,,,,,,0.42381,0.0,,,,,,0.07434,,,,,,,,,,,
2022-03-17 01:00:00+00:00,,,,,,,,,,0.49282,0.30095,,,,,,0.0,,,,,,,,,,,
2022-03-17 02:00:00+00:00,,,,,,,,,,0.18571,0.00716,,,,,,0.1012,,,,,,,,,,,
2022-03-17 03:00:00+00:00,,,,,,,,,,0.30952,0.0095,,,,,,0.09048,,,,,,,,,,,
2022-03-17 04:00:00+00:00,,,,,,,,,,,0.10337,,,,,,0.0619,,,,,,,,,,,
2022-03-17 05:00:00+00:00,,,,,,,,,,0.0619,0.06651,,,,,,0.0,,,,,,,,,,,
2022-03-17 06:00:00+00:00,,,,,,,,,,0.30476,0.0,,,,,,0.00477,,,,,,,,,,,
2022-03-17 07:00:00+00:00,,,,,,,,,,0.34928,0.12114,,,,,,0.27208,,,,,,,,,,,
2022-03-17 08:00:00+00:00,,,,,,,,,,0.50952,0.00955,,,,,,0.18616,,,,,,,,,,,
2022-03-17 09:00:00+00:00,,,,,,,,,,0.54762,0.09069,,,,,,0.07895,,,,,,,,,,,
2022-03-17 10:00:00+00:00,,,,,,,,,,0.3445,0.07619,,,,,,0.12172,,,,,,,,,,,
2022-03-17 11:00:00+00:00,,,,,,,,,,,0.05529,,,,,,0.07143,,,,,,,,,,,
2022-03-17 12:00:00+00:00,,,,,,,,,,0.33649,0.0782,,,,,,0.08873,,,,,,,,,,,
2022-03-17 13:00:00+00:00,,,,,,,,,,0.70192,0.04265,,,,,,0.14558,,,,,,,,,,,
2022-03-17 14:00:00+00:00,,,,,,,,,,0.57143,0.13095,,,,,,0.08353,,,,,,,,,,,
2022-03-17 15:00:00+00:00,,,,,,,,,,,,,,,,,0.11779,,,,,,,,,,,
2022-03-17 16:00:00+00:00,,,,,,,,,,,,1.73846,,,,,0.27805,,0.40647,,,,,,,,,
2022-03-17 17:00:00+00:00,,,,,,,,,,,3.3169,7.56398,,,,,5.1604,,,,,,,,,,,
2022-03-17 18:00:00+00:00,,,,,,,,,,0.27354,0.46569,1.04762,,,,,0.37592,,,,,,,,,,,
2022-03-17 19:00:00+00:00,,,,,,,,,,0.61483,0.21921,1.19048,,,,,0.73153,,,,,,,,,,,
2022-03-17 20:00:00+00:00,,,,,,,,,,1.31905,0.51351,,,,,,0.73775,,,,,,,,,,,
2022-03-17 21:00:00+00:00,,,,,,,,,,0.87321,0.26536,1.29048,,,,,0.25061,,,,,,,,,,,
2022-03-17 22:00:00+00:00,,,,,,,,,,1.02625,0.28079,1.00474,,,,,0.15725,,,,,,,,,,,
2022-03-17 23:00:00+00:00,,,,,,,,,,0.41388,0.07407,0.57619,,,,,0.06388,,,,,,,,,,,
2022-03-18 00:00:00+00:00,,,,,,,,,,0.02864,0.05665,0.29524,,,,,0.02222,,,,,,,,,,,
2022-03-18 01:00:00+00:00,,,,,,,,,,0.13604,0.06436,0.2381,,,,,0.02948,,,,,,,,,,,
2022-03-18 02:00:00+00:00,,,,,,,,,,0.07143,0.07635,0.2654,,,,,0.05172,,,,,,,,,,,
2022-03-18 03:00:00+00:00,,,,,,,,,,0.18182,0.08148,,,,,,0.04444,,,,,,,,,,,
2022-03-18 04:00:00+00:00,,,,,,,,,,0.1381,0.1037,0.45498,,,,,0.04926,,,,,,,,,,,
2022-03-18 05:00:00+00:00,,,,,,,,,,0.17422,0.12624,0.21905,,,,,0.02463,,,,,,,,,,,
2022-03-18 06:00:00+00:00,,,,,,,,,,0.15752,0.06143,0.25238,,,,,0.08168,,,,,,,,,,,
2022-03-18 07:00:00+00:00,,,,,,,,,,0.42857,0.38916,0.3619,,,,,0.09852,,,,,,,,,,,
2022-03-18 08:00:00+00:00,,,,,,,,,,0.2148,0.2,,,,,,0.01728,,,,,,,,,,,
2022-03-18 09:00:00+00:00,,,,,,,,,,0.10263,0.05679,,,,,,0.0,,,,,,,,,,,
2022-03-18 10:00:00+00:00,,,,,,,,,,0.09286,0.13827,0.02844,,,,,0.0,,,,,,,,,,,
2022-03-18 11:00:00+00:00,,,,,,,,,,0.05263,0.04177,0.0619,,,,,0.0,,,,,,,,,,,
2022-03-18 12:00:00+00:00,,,,,,,,,,0.03589,0.09113,0.21429,,,,,0.08824,,,,,,,,,,,
2022-03-18 13:00:00+00:00,,,,,,,,,,0.27098,0.17488,,,,,,0.05926,,,,,,,,,,,
2022-03-18 14:00:00+00:00,,,,,,,,,,0.2673,0.11548,0.41509,,,,,0.14461,,,,,,,,,,,
2022-03-18 15:00:00+00:00,,,,,,,,,,0.65871,0.24257,0.67619,,,,,0.31159,,,,,,,,,,,
2022-03-18 16:00:00+00:00,,,,,,,,,,1.23373,0.33416,1.15238,,,,,0.33816,,,,,,,,,,,
2022-03-18 17:00:00+00:00,,,,,,,,,,0.91885,0.19903,1.48325,,,,,0.26253,,,,,,,,,,,
2022-03-18 18:00:00+00:00,,,,,,,,,,0.87799,0.2285,0.92381,,,,,0.33014,,,,,,,,,,,
2022-03-18 19:00:00+00:00,,,,,,,,,,2.45215,0.55831,2.17536,,,,,1.189,,,,,,,,,,,
2022-03-18 20:00:00+00:00,,,,,,,,,,1.99043,0.95823,2.22381,,,,,1.00238,,,,,,,,,,,
2022-03-18 21:00:00+00:00,,,,,,,,,,0.64048,0.25185,1.10427,,,,,0.13571,,,,,,,,,,,
2022-03-18 22:00:00+00:00,,,,,,,,,,0.4105,0.05926,0.75238,,,,,0.12589,,,,,,,,,,,
2022-03-18 23:00:00+00:00,,,,,,,,,,0.35322,0.18317,0.31905,,,,,0.15476,,,,,,,,,,,
2022-03-19 00:00:00+00:00,,,,,,,,,,0.41966,0.11852,0.11848,,,,,0.0649,,,,,,,,,,,
2022-03-19 01:00:00+00:00,,,,,,,,,,0.09832,0.03951,0.61244,,,,,0.04524,,,,,,,,,,,
2022-03-19 02:00:00+00:00,,,,,,,,,,0.05967,0.08395,0.11905,,,,,0.07838,,,,,,,,,,,
2022-03-19 03:00:00+00:00,,,,,,,,,,0.13429,0.0716,,,,,,0.04513,,,,,,,,,,,
2022-03-19 04:00:00+00:00,,,,,,,,,,0.24402,0.06158,,,,,,0.08373,,,,,,,,,,,
2022-03-19 05:00:00+00:00,,,,,,,,,,0.21957,0.04198,,,,,,0.02148,,,,,,,,,,,
2022-03-19 06:00:00+00:00,,,,,,,,,,0.31026,0.04444,0.03318,,,,,0.01671,,,,,,,,,,,
2022-03-19 07:00:00+00:00,,,,,,,,,,0.59666,0.10345,0.36019,,,,,0.11456,,,,,,,,,,,
2022-03-19 08:00:00+00:00,,,,,,,,,,0.7685,0.22359,0.41429,,,,,0.25537,,,,,,,,,,,
