mos_into_deployment,R^2,RMSE,MBE,Median_Bias_Error,measurement_sd,reference_sd
0,0.6688954744921412,0.09544498451837637,0.0014026446562439624,-0.009439054403330815,0.16462094011155404,0.13757247608354917
1,0.755157165734006,0.09326538711980926,0.0016239642095189364,-0.014069355175168108,0.18610985366918784,0.16340839245116354
2,0.3830834691785294,0.15486491059151963,0.01313499935393348,-0.003212955217822361,0.1929248895825482,0.10309651305745683
3,0.7829370521412847,0.05322590965233869,-0.006130245440902431,-0.01733186867526898,0.10648852654098252,0.07936610378836842
4,0.6683659306847819,0.06212440066845703,-0.002514110496791922,-0.010443015375672507,0.10842350834746876,0.08306022177260916
5,0.3872762324346372,0.06426173695707474,0.024408248996050954,0.018031225947561402,0.07449012987364967,0.03747179219710058
6,0.5011381511564292,0.07034768987562408,0.02621587100008638,0.023214405549365102,0.09257806620395212,0.07520194292731527
7,0.8193056847329857,0.08079222352840203,0.017582306957540712,0.028976110515498393,0.13118077088533558,0.17500720973870057
8,0.003057773928826102,0.314059866248332,0.07920766377087789,0.035074836262330183,0.29193923196207866,0.06273067750316438
9,0.3650015990279968,0.07645341292468481,0.03377937269137609,0.031024064723263717,0.08309544948150616,0.06549553079796101
10,0.6573638667051676,0.0763559825156146,0.03842204968453641,0.027157411292089748,0.10999013254454085,0.08389867432387502
11,0.6958854960793152,0.10504689086223988,0.038110683386323084,0.017637450328036347,0.16499778849007052,0.10785615278734463
12,0.7260308834477109,0.1018418821649664,0.004546114175323224,-0.00897894936190656,0.20200609669152236,0.16340087690695965
13,0.7603247939238907,0.08159212971914989,-0.01703675518824983,-0.01717497748270151,0.1535717832536994,0.1604957949277031
14,0.7201353056491435,0.06158628649630714,-0.027540459332811906,-0.03463991678957046,0.10023212096758236,0.10508490266888565
15,0.7122332245191109,0.06201156316315199,-0.02415318165159285,-0.02576504428792281,0.09853629260666025,0.10494140454352596
16,0.7340146512259886,0.05126628972341619,-0.008824911918655172,-0.0159353269333464,0.09347211691776344,0.07904899991176653
17,0.7190946894161527,0.038437870029673374,-0.004010442072422969,-0.015491841797793851,0.06005440420303976,0.03769963236825731
18,NA,NA,NA,NA,0.05916865045428268,NA
19,NA,NA,NA,NA,0.05875886081134733,NA
20,NA,NA,NA,NA,0.0660734146409203,NA
21,NA,NA,NA,NA,0.08167898080020652,NA
22,NA,NA,NA,NA,0.08176350854695429,NA
23,NA,NA,NA,NA,0.13060690424532212,NA
24,NA,NA,NA,NA,0.14397508909825518,NA
25,NA,NA,NA,NA,0.16704264521160536,NA
26,NA,NA,NA,NA,0.16529611152897208,NA
27,NA,NA,NA,NA,0.0856439790807578,NA
28,NA,NA,NA,NA,0.05653833629242491,NA
29,NA,NA,NA,NA,0.061213703023846905,NA
30,NA,NA,NA,NA,0.06568455445023413,NA
