mos_into_deployment,R^2,RMSE,MBE,Median_Bias_Error,measurement_sd,reference_sd
0,0.6985996221604948,0.06034403007050571,-0.006457702197775548,-0.01338025459516301,0.1691795132230032,0.08609954885505423
1,0.7248490218637169,0.06229818944394814,-0.008419547936568857,-0.017832676576096995,0.1886237283140818,0.09219511826366944
2,0.2629728486156832,0.18801211410934,0.009014022289116573,-0.007847088443428449,0.19530271145832637,0.0804724582127821
3,0.8212691646875078,0.05722891382578503,-0.008989537711446024,-0.021502493348942914,0.10847865508970816,0.06769889364246605
4,0.6374927768341279,0.06312753777477516,-0.007582604075587396,-0.017766279158291043,0.11149044944008005,0.07816568359587016
5,0.5329718291571925,0.07658146199881553,0.03157693857087576,0.01978582100161956,0.07463397263627826,0.0424055449005942
6,0.4356205293634367,0.07327034086725469,0.03367257572348784,0.030921527457487885,0.09612579536266186,0.06063427463699575
7,0.9248588716321497,0.07717049438443199,0.04436891264501532,0.02485838745654398,0.1335984960309895,0.21681096406872294
8,0.05095025245747112,0.08143287829859684,0.0665992887880646,0.0751604496048438,0.059534669647062596,0.06383990351365211
9,0.17643196660927168,0.09439634179339848,0.052769377563278486,0.03215294641552015,0.07770621797615082,0.05171995395584497
10,0.40835928975027397,0.061818773118698135,0.03207668572954258,0.028869209580842506,0.09837480746343054,0.054283976637310015
11,0.6783820736025021,0.07159041886594461,0.01721439368817798,0.00536055945353936,0.16499281345568667,0.07831812259456665
12,0.740069392450244,0.07732594169449955,-0.0045720131973047695,-0.013829660665444013,0.20685837111674593,0.10248322753907467
13,0.7637638889458966,0.06507630021028489,-0.012854133691201674,-0.016778066319583285,0.155541047792142,0.11084863812606358
14,0.5124106135196125,0.05453896546123882,-0.034778249987314054,-0.04013726798380954,0.10103927064353425,0.04941441532174688
15,0.6080600966225859,0.048233332318728325,-0.03284182058396809,-0.0344474054218005,0.09895094783667142,0.04823345648806775
16,0.6999973793400652,0.05564448654847072,-0.007920458423033785,-0.0161967541285557,0.09389992377864245,0.07870441180489436
17,0.36640523801949143,0.02730025069978373,-0.02093811919216848,-0.020612836282079022,0.06106340641926172,0.01043740360144198
18,NA,NA,NA,NA,0.05601543833188291,NA
19,NA,NA,NA,NA,0.052651096977061614,NA
20,NA,NA,NA,NA,0.057839062673496616,NA
21,NA,NA,NA,NA,0.07971669180311164,NA
22,NA,NA,NA,NA,0.08217445683148933,NA
23,NA,NA,NA,NA,0.1338323805000751,NA
24,NA,NA,NA,NA,0.14435375838374112,NA
25,NA,NA,NA,NA,0.16758140677078442,NA
26,NA,NA,NA,NA,0.16421638545130018,NA
27,NA,NA,NA,NA,0.08597591309477808,NA
28,NA,NA,NA,NA,0.05559284281561774,NA
29,NA,NA,NA,NA,0.06287853569381402,NA
30,NA,NA,NA,NA,0.06738032580165063,NA
