mos_into_deployment,R^2,RMSE,MBE,Median_Bias_Error,residual_kurtosis,residual_skewness
0,0.9175577202548107,0.04552783660560486,0.010823020071561603,0.011799645669138811,12.229540774448134,-0.6243117812486946
1,NA,NA,NA,NA,NA,NA
2,NA,NA,NA,NA,NA,NA
3,0.6496757777543228,0.031699596881721165,-0.0011738967831150151,-0.002213575115844857,31.20250639642173,1.7003678159011284
4,0.7043087319855065,0.022035918015468753,0.006598590726177821,0.0021054638944253967,9.123009694105328,0.9204549042182697
5,0.7460639875983377,0.015242758270643097,0.003773622959272525,0.0026756413883404773,6.1963035689388395,0.4180316698814621
6,0.1501173900834712,0.013807816546301727,0.004420817833024111,0.003690802597815887,395.2491667179092,17.43102110466736
7,0.9580234889167559,0.01295618721741423,0.004613360439001632,0.005846375317263897,8.165948948078361,-0.9299425009723515
8,0.484566790175761,0.07768168177462631,-0.0020037742555604867,-0.008749755107288204,375.4039262044098,18.14215137734604
9,0.8903001301217905,0.03653182977477252,-0.007876725245684056,-0.010289988327220653,11.33155415304454,0.6358184755193614
10,0.8836622185443992,0.04814145165120698,0.004371949938699492,0.0010442462679309539,31.41625518716771,0.6499610203791937
11,0.9120375476804352,0.034518645480570015,-6.579598536310098e-4,-0.0010950175247296107,29.134944125701118,1.7367330683238706
12,0.92483490041141,0.04709701251077002,-4.166202418374033e-4,0.003636700242683852,12.729605356172353,-1.1192771751218409
13,0.8718628627839903,0.052500713327891885,-0.003547446485551531,-0.00243114770471993,11.552813280190584,-0.1594604088003775
14,0.8864627046716788,0.034612773120190204,-2.703820583193864e-4,0.0012661756998816054,25.316047712814882,-0.43085503979885786
15,0.7399250369113931,0.030120024870537065,-0.0018180351718553324,8.319439704356571e-4,9.889940139804956,0.2797338796869347
16,0.6164184240372389,0.025968403744701572,0.007765343688321308,0.010622650472951196,5.735544137674815,-0.07856631190701457
17,NA,NA,NA,NA,NA,NA
18,0.26415806292821536,0.012358686632823683,0.008116821077271958,0.008192327811337094,5.177387593787432,0.19521987282768596
19,0.5547124648434497,0.016118922888367433,0.0027795050841754256,0.002973600634431202,5.2403704733900875,-0.2669355995744133
20,0.6352539768036111,0.037392489360611965,0.004076619719623921,0.001144558151253,10.950986932354905,0.927271021986853
21,0.797155096231392,0.05600469778379003,0.0062103675396585865,0.004507201554583243,37.29367263342548,1.4614212409683522
22,0.9166481458223156,0.049376608720026555,-0.004968931028157806,-1.9681869526243928e-4,7.158932805208923,-0.7356885796401343
23,0.9264335013504634,0.03578336382795175,2.2576003876072863e-4,0.0017605210675293304,23.010166669619462,0.7828195936296541
24,0.9276608913981367,0.033660902039208164,0.005615967966579497,0.004080269938734421,11.116577265178297,1.0607257805752641
25,0.905494164150418,0.044921429955740846,-0.00434881130321669,-0.002021758246691943,17.97631799363694,1.2294379834966151
26,0.8433630517452231,0.03192444080031762,-0.0026090207299769574,-0.0020565827443052506,15.891515525337507,0.989241706058694
27,0.6870043996151571,0.02731447971293966,2.888303311191115e-4,9.291818259218043e-4,10.50007622607101,0.7097341393700274
28,0.7663766324760068,0.01441928422964257,1.4516900993550671e-4,6.00287985877794e-4,9.716429794861813,-0.6726992312870991
29,0.5987145875155413,0.015113196583432405,0.004618797688742605,0.004326829614011651,10.608175029477767,1.0222972414947202
30,0.2963589145288658,0.009780905392203634,0.004859464858062972,0.003724917166786551,2.8570184884935985,0.49078442783838977
31,0.804578653371298,0.021410062531346065,0.0030142146657245665,0.0014152502351460483,23.437726616451535,2.2643471792623044
32,0.908831556824735,0.020604248423743993,-0.00508136611665967,-0.0066067183772671526,14.675024544119733,0.3452374236803979
33,0.8053261066040008,0.05156025575701897,0.007219764032976557,0.0012614289251221059,6.650805759514063,0.5840373219663204
34,0.8606598268439607,0.04964783310717084,0.006533853838384222,0.0073809050630945575,5.6944645440777,-0.4188884989939522
35,0.8862400117511103,0.044748924125995654,-5.598572358689241e-4,3.1173099403519755e-4,10.272952459743896,-0.6607203816110275
36,0.8941533831696548,0.04093964453065488,0.006916751058486179,0.005619381376736898,9.322562780777211,0.1384957912024502
37,0.6749622548244051,0.04211905684854706,-0.003413037113574357,-0.0027523106708090064,20.202917850671934,-2.640538982937288
38,NA,NA,NA,NA,NA,NA
39,NA,NA,NA,NA,NA,NA
40,1.2964033247335783e-4,0.10976593236720218,0.06708497237783777,0.051438371574322614,34.40158385257134,5.519746794126922
41,NA,0.043744626276311704,0.043744626276311704,0.043744626276311704,NA,NA
