mos_into_deployment,R^2,RMSE,MBE,Median_Bias_Error,measurement_sd,reference_sd
0,0.6856394809388449,0.23489221590492124,-0.17686686433557772,-0.1714119286913348,0.19764526376562797,0.2709718285258012
1,0.80885410007585,0.21170495268107448,-0.17252264272973697,-0.16218905126771885,0.20049238129792427,0.268208202093506
2,0.6514440529645168,0.21631942523587852,-0.18392281107959746,-0.18117146795259212,0.13054860557820805,0.18996233853891947
3,0.5637973662267979,0.1943204130969312,-0.1617228328138477,-0.1573949346695812,0.11306279513519844,0.1628857490804634
4,0.5288010524094425,0.1788845753801325,-0.1372360936046285,-0.12576615419345014,0.1081819127558525,0.1663199058381514
5,0.2278381970396735,0.16261410008598143,-0.11366367823549206,-0.0894169945318681,0.07911196974006472,0.13095922305133822
6,0.24575436366065878,0.17419452995244644,-0.1259891294141517,-0.11634680864487935,0.08164449121736117,0.1374300303925475
7,0.5635643120081145,0.2995930395139422,-0.19877585169552528,-0.15673886805161802,0.144862060902432,0.3054047666487063
8,0.23294069457703387,0.4199059219051401,-0.3976420581705192,-0.39480856421486965,0.0799805965642267,0.15394221498228902
9,0.26524877967772476,0.20937347076594753,-0.15615705014337652,-0.14585714581425138,0.08645677265441022,0.1627685845152359
10,0.49280737335502073,0.18109032058406957,-0.12303717045853436,-0.08884738267072027,0.10128265278712642,0.18388283839838887
11,0.5521860321439858,0.22548573878898598,-0.1778360683441537,-0.1750756770749622,0.14669429100377207,0.2068717093702559
12,0.675479307331652,0.25539736867423585,-0.21870157609999122,-0.22666792381071188,0.14475775092418078,0.21250536297739872
13,0.7376382544367522,0.26412041345796716,-0.22443016551687003,-0.2096032139878461,0.17410280259296745,0.2885817712325181
14,0.5882152817325776,0.21432211033848564,-0.17904097812260752,-0.16470384726799975,0.11506429819045576,0.17958062043715714
15,0.6251424246762973,0.22727447514776056,-0.18375899904920406,-0.16750358587161632,0.12780517136707237,0.20608998962439834
16,0.6287269705849298,0.1768514946241939,-0.14554635222342724,-0.13817850380164817,0.09621135448009471,0.15776811924419265
17,0.46942538413361246,0.1642657629364996,-0.10895269999005032,-0.0744245638146854,0.07158208563233394,0.16081454809666176
18,0.20619669836551238,0.14231594002036438,-0.08646752065244748,-0.05249068804442546,0.06458188574367493,0.12644543073850067
19,0.1597119565299342,0.17582584911792987,-0.13486372217209727,-0.13111622538911633,0.06090510275692408,0.12213576614280182
20,0.14747730970167555,0.19724279551930368,-0.14929444395107236,-0.14820979846960106,0.07247386732605028,0.1379237955196553
21,0.27822707557345633,0.2112784558031517,-0.15433688518501895,-0.1541320923495606,0.07859955280819134,0.16950872099802328
22,0.2892581234979312,0.15740856052641958,-0.08168659055357494,-0.05780444751855736,0.08309275164131065,0.16083865922035898
23,0.5299255420544976,0.23438539359204477,-0.1854561803197995,-0.19306039251704887,0.13030039220772907,0.20667774568246547
24,0.6845520485004469,0.2452356620259772,-0.21063071241966863,-0.20542702397152052,0.13374079864966787,0.2120804725964832
25,0.7080266476687269,0.23857855276402196,-0.19626796462273544,-0.1862917726564151,0.1541583356899897,0.23729254054397098
26,NA,NA,NA,NA,0.11444429413585992,NA
27,NA,NA,NA,NA,0.06333669663809473,NA
28,NA,NA,NA,NA,0.08022895754353226,NA
29,NA,NA,NA,NA,0.0647117862715925,NA
30,NA,NA,NA,NA,0.06653343479782026,NA
31,NA,NA,NA,NA,0.06524535351695125,NA
