"date","co_quantaq_dpw","co_quantaq_pema","co_quantaq_pha","co_beaco2n_dpw","co_beaco2n_pema","co_beaco2n_pha","residual"
2025-01-21 02:00:00,0.828898,0.917278,0.932726,NA,0.215361477717501,0.14951265852725,0.78321334147275
2025-01-21 03:00:00,0.830739,0.902514,0.953423,NA,0.201608924325513,0.167154078255969,0.786268921744031
2025-01-21 04:00:00,0.811252,0.860845,0.896693,NA,0.157179326591782,0.126676730364735,0.770016269635265
2025-01-21 05:00:00,0.809754,0.841202,0.869139,NA,0.135304390953702,0.102695200400279,0.766443799599721
2025-01-21 06:00:00,0.809537,0.889146,0.89353,NA,0.18027297125712,0.116379621323243,0.777150378676757
2025-01-21 07:00:00,0.834049,0.879977,0.95202,NA,0.171672640857244,0.154940720706285,0.797079279293715
2025-01-21 08:00:00,0.853633,0.96991,1.036285,NA,0.258010790750628,0.203667962012521,0.832617037987479
2025-01-21 09:00:00,0.882872,0.933207,0.975087,NA,0.226167724554152,0.162424738908355,0.812662261091645
2025-01-21 10:00:00,1.022796,1.016442,1.154009,NA,0.30799250630163,0.280122219461606,0.873886780538394
2025-01-21 13:00:00,0.911304,0.964644,1.127006,NA,0.320278436544805,0.361620825497025,0.765385174502975
2025-01-21 14:00:00,0.87699,0.970642,0.90507,NA,0.303123584272044,0.17229430349296,0.73277569650704
2025-01-21 15:00:00,0.838917,0.873886,0.87344,NA,0.191986800858618,0.15149238729743,0.72194761270257
2025-01-21 16:00:00,0.807581,0.883338,0.843874,NA,0.191599028575216,0.125318465315563,0.718555534684437
2025-01-21 17:00:00,0.821067,0.860207,0.796264,NA,0.178627098212149,0.0943343750590348,0.701929624940965
2025-01-21 18:00:00,0.794168,0.846831,0.806466,NA,0.160885010047645,0.100632645476584,0.705833354523416
2025-01-21 19:00:00,0.796858,0.875533,0.818654,NA,0.184259282520763,0.0995240733381608,0.719129926661839
2025-01-21 20:00:00,0.87922,0.862492,0.882281,NA,0.169006432398327,0.137566314974614,0.744714685025386
2025-01-21 21:00:00,0.847282,0.841459,0.852897,NA,0.145069518795627,0.111099201992411,0.741797798007589
2025-01-21 22:00:00,0.870298,0.853582,0.816622,NA,0.155092460108737,0.0879441272381054,0.728677872761895
2025-01-21 23:00:00,0.81675,0.885857,0.839863,NA,0.184620808882228,0.102888974314072,0.736974025685928
2025-01-22,0.797637,0.862896,0.819264,NA,0.165118776443295,0.089036617982838,0.730227382017162
2025-01-22 01:00:00,0.800158,0.882884,0.826722,NA,0.184725411594883,0.0943996270716731,0.732322372928327
2025-01-22 02:00:00,0.791989,0.87867,0.826111,NA,0.18028784426098,0.0930818116650487,0.733029188334951
2025-01-22 03:00:00,0.798955,0.932131,0.81813,NA,0.231844645152436,0.087349250729008,0.730780749270992
2025-01-22 04:00:00,0.790235,0.926986,0.807615,NA,0.228798136271737,0.0743647991541729,0.733250200845827
2025-01-22 05:00:00,0.793515,0.937824,0.800039,NA,0.233851411091869,0.064992155395259,0.735046844604741
2025-01-22 06:00:00,0.787315,0.949984,0.802723,NA,0.245840768039741,0.0648365265910764,0.737886473408924
2025-01-22 07:00:00,0.790029,1.009584,0.787202,NA,0.294515471274629,0.043525596454379,0.743676403545621
2025-01-22 08:00:00,0.794824,1.009108,0.789727,NA,0.283155440760013,0.0355507822196235,0.754176217780376
2025-01-22 09:00:00,0.804501,0.989198,0.80601,NA,0.259040828632103,0.0413021941495338,0.764707805850466
2025-01-22 10:00:00,0.86379,0.97341,0.827125,NA,0.244433996983455,0.0489950611581927,0.778129938841807
2025-01-22 11:00:00,0.933024,1.084957,0.877496,NA,0.347238459709669,0.080576997052239,0.796919002947761
2025-01-22 12:00:00,1.032932,1.053316,1.039862,NA,0.326783475225957,0.20670390453522,0.83315809546478
2025-01-22 13:00:00,0.933851,0.909953,0.919759,NA,0.23278589232836,0.172376397989824,0.747382602010175
2025-01-22 14:00:00,0.831015,0.889843,0.864666,NA,0.215478882769343,0.157547505317798,0.707118494682202
2025-01-22 15:00:00,0.822213,0.855486,0.838727,NA,0.179856079789848,0.12629836063022,0.71242863936978
2025-01-22 16:00:00,0.790459,0.795226,0.856131,NA,0.121214842601102,0.147530466356523,0.708600533643477
2025-01-22 17:00:00,0.758732,0.810942,0.818331,NA,0.141181773025059,0.124256839156416,0.694074160843584
2025-01-22 18:00:00,0.758844,0.814504,0.775292,NA,0.148889540642125,0.10182793449028,0.67346406550972
2025-01-22 19:00:00,0.769798,0.829325,0.785491,NA,0.161770334868328,0.106804214066433,0.678686785933567
2025-01-22 20:00:00,0.878603,0.807693,0.800727,NA,0.141944027674912,0.117900347261897,0.682826652738103
2025-01-22 21:00:00,0.856018,0.892275,0.830613,NA,0.195635075930355,0.109900813909519,0.720712186090481
2025-01-22 22:00:00,0.90365,0.877647,1.007574,NA,0.173382195412815,0.207941702379261,0.799632297620739
2025-01-22 23:00:00,0.905153,1.250218,1.098413,NA,0.51598119607875,0.261449638583253,0.836963361416747
2025-01-23 03:00:00,NA,NA,1.108311,NA,NA,0.271324469511131,0.836986530488869
2025-01-23 04:00:00,NA,NA,1.104953,NA,NA,0.264020161919862,0.840932838080138
2025-01-23 05:00:00,NA,1.170165,1.118694,NA,0.458621094805546,0.269333293430565,0.849360706569435
2025-01-23 06:00:00,NA,1.240838,1.060108,NA,0.529120793786028,0.236781414042534,0.823326585957466
2025-01-23 07:00:00,NA,1.187012,1.034656,NA,0.473957864141159,0.216764818841022,0.817891181158978
2025-01-23 08:00:00,NA,1.229371,1.057184,NA,0.525761708182426,0.229057233903075,0.828126766096925
2025-01-23 09:00:00,NA,1.198574,1.043,NA,0.50717892255194,0.229034802410439,0.813965197589561
2025-01-23 10:00:00,NA,1.309742,1.098002,NA,0.604723357792325,0.260511741970137,0.837490258029863
2025-01-23 11:00:00,NA,1.267159,1.134964,NA,0.564392879110589,0.292049914925276,0.842914085074724
2025-01-23 14:00:00,1.081984,1.126527,1.139429,NA,0.476753893788647,0.328613391929884,0.810815608070116
2025-01-23 15:00:00,0.880727,0.927748,0.903703,NA,0.306968094230025,0.198491487464743,0.705211512535257
2025-01-23 16:00:00,0.810625,0.819897,0.810009,NA,0.180373823502604,0.118856375847044,0.691152624152956
2025-01-23 17:00:00,0.748116,0.777639,0.74925,NA,0.148577083199909,0.0996910207154649,0.649558979284535
2025-01-23 18:00:00,0.718424,0.75252,0.739933,NA,0.128212652344829,0.0900153343203543,0.649917665679646
2025-01-23 19:00:00,0.743943,0.755594,0.750084,NA,0.131130450810167,0.105446650292806,0.644637349707194
2025-01-23 20:00:00,0.748767,0.762117,0.778303,NA,0.135470022156093,0.122209992745587,0.656093007254413
2025-01-23 21:00:00,0.815956,0.786852,0.755621,NA,0.149670244851291,0.0920922433148559,0.663528756685144
2025-01-23 22:00:00,0.880657,0.838966,0.822646,NA,0.185255111842101,0.132853818359386,0.689792181640614
2025-01-23 23:00:00,0.873721,0.88506,0.903755,NA,0.22396614622259,0.183662289958479,0.720092710041521
2025-01-24,0.918878,0.864639,0.924299,NA,0.201716476929289,0.189709073453058,0.734589926546942
2025-01-24 01:00:00,0.867836,0.913266,0.85321,NA,0.240819268802264,0.143790671572457,0.709419328427544
2025-01-24 02:00:00,0.878873,0.908678,0.866834,NA,0.233454824365227,0.146319825866126,0.720514174133874
2025-01-24 03:00:00,0.850949,0.902484,0.875383,NA,0.224002354925485,0.146602824678993,0.728780175321007
2025-01-24 04:00:00,0.848474,0.888645,0.892546,NA,0.205750793564272,0.150613934755536,0.741932065244464
2025-01-24 05:00:00,0.846827,0.865298,0.862375,NA,0.175780692441179,0.124669650787057,0.737705349212943
2025-01-24 06:00:00,0.851954,0.849732,0.867549,NA,0.155230375876998,0.123279649187836,0.744269350812164
2025-01-24 07:00:00,0.864383,0.85682,0.895626,NA,0.159646593357059,0.141676549727621,0.753949450272379
2025-01-24 08:00:00,0.837427,0.870761,1.046443,NA,0.171392618499596,0.228613329994565,0.817829670005435
2025-01-24 10:00:00,1.056853,1.099238,1.169121,NA,0.391308028840269,0.308233268055248,0.860887731944752
2025-01-24 11:00:00,0.965162,1.154347,1.056031,NA,0.440425912668557,0.23469177099657,0.82133922900343
2025-01-24 14:00:00,0.854366,0.868343,0.873349,NA,0.197907276423257,0.169195786045339,0.704153213954661
2025-01-24 15:00:00,0.789498,0.812504,0.790733,NA,0.155954599341291,0.118379015376745,0.672353984623255
2025-01-24 16:00:00,0.769356,0.80459,0.779538,NA,0.154567812198056,0.125531052045037,0.654006947954964
2025-01-24 17:00:00,0.768948,0.828098,0.816861,NA,0.181478137107734,0.146523633214106,0.670337366785894
2025-01-24 18:00:00,0.766454,0.846685,0.761087,NA,0.197048175002501,0.115747523649383,0.645339476350617
2025-01-24 19:00:00,0.762086,0.838434,0.774491,NA,0.188613395439158,0.126227785305953,0.648263214694047
2025-01-24 20:00:00,0.792674,0.858346,0.812923,NA,0.205451518461216,0.153492954661721,0.659430045338279
2025-01-24 21:00:00,0.832293,0.938401,0.867548,NA,0.26638595913696,0.172691479751408,0.694856520248592
2025-01-24 22:00:00,0.792615,0.915291,0.818965,NA,0.240260086240746,0.136468901014455,0.682496098985545
2025-01-24 23:00:00,0.848799,1.141311,0.900446,NA,0.42896015230371,0.177735466750918,0.722710533249082
2025-01-25,0.895949,0.955463,0.894283,NA,0.267917781197308,0.165820897871185,0.728462102128815
2025-01-25 01:00:00,0.868908,0.931163,0.950451,NA,0.245544162675527,0.197031284567651,0.753419715432349
2025-01-25 02:00:00,0.884167,1.059878,0.96431,NA,0.35875688927859,0.200593085701886,0.763716914298114
2025-01-25 03:00:00,0.89293,1.1724,1.016013,NA,0.458255201011424,0.234348611196877,0.781664388803123
2025-01-25 04:00:00,0.932073,1.17899,1.126431,NA,0.469130332431771,0.298134909855346,0.828296090144654
2025-01-25 05:00:00,0.891434,1.276117,1.109967,NA,0.574954877929959,0.281461051861827,0.828505948138173
2025-01-25 06:00:00,0.917342,1.129948,1.135624,NA,0.419646791480852,0.29757300278331,0.83805099721669
2025-01-25 07:00:00,0.934676,1.32068,1.097087,NA,0.586284089460019,0.266101926735956,0.830985073264044
2025-01-25 08:00:00,0.922867,1.153222,1.019078,NA,0.449980571669066,0.214573580056357,0.804504419943643
2025-01-25 09:00:00,0.970696,0.931806,0.987915,NA,0.244000004991142,0.192707130653539,0.795207869346461
2025-01-25 10:00:00,0.93904,1.057031,0.985391,NA,0.357754904302383,0.18922920498953,0.79616179501047
2025-01-25 11:00:00,0.988844,1.005996,1.022106,NA,0.312289499999123,0.213669022638964,0.808436977361036
2025-01-25 12:00:00,1.111166,1.04159,1.128016,NA,0.349924406833042,0.28577644823051,0.84223955176949
2025-01-25 13:00:00,1.037272,0.954264,1.054784,NA,0.321816252486269,0.341048100790149,0.713735899209851
2025-01-25 14:00:00,0.883278,0.894137,0.874067,NA,0.232045869563538,0.178507102351766,0.695559897648234
2025-01-25 15:00:00,0.786998,0.840562,0.798391,NA,0.170102860951637,0.109771389106874,0.688619610893126
2025-01-25 16:00:00,0.764647,0.807188,0.762924,NA,0.146244143007794,0.100192345823549,0.662731654176451
2025-01-25 17:00:00,0.746878,0.769327,0.734414,NA,0.123662855993123,0.089748621738484,0.644665378261516
2025-01-25 18:00:00,0.728769,0.777507,0.739192,NA,0.134761353792027,0.096677620233463,0.642514379766537
2025-01-25 19:00:00,0.736707,0.787232,0.753766,NA,0.143642968784022,0.105540343971353,0.648225656028647
2025-01-25 20:00:00,0.755179,0.803855,0.765472,NA,0.153150660361948,0.109784094921531,0.65568790507847
2025-01-25 21:00:00,0.760726,0.831549,0.775509,NA,0.170954055315531,0.106847819894734,0.668661180105266
2025-01-25 22:00:00,0.811969,0.860303,0.809973,NA,0.18924557882784,0.120335023336073,0.689637976663927
2025-01-25 23:00:00,0.808247,0.858949,0.844952,NA,0.185737344382968,0.138571136125936,0.706380863874064
2025-01-26,0.804718,0.863468,0.855033,NA,0.183683378009843,0.142124647726255,0.712908352273745
2025-01-26 01:00:00,0.823229,0.855431,0.806603,NA,0.174894206129305,0.111020242624916,0.695582757375084
2025-01-26 02:00:00,0.843399,0.871163,0.811334,NA,0.186756263795267,0.112129888255781,0.699204111744219
2025-01-26 03:00:00,0.856334,0.910996,0.880592,NA,0.222598567014016,0.150047439615667,0.730544560384333
2025-01-26 04:00:00,0.918212,0.939056,0.885586,NA,0.246017665447905,0.152139196075882,0.733446803924118
2025-01-26 05:00:00,0.893647,0.902729,1.001239,NA,0.214105522756044,0.221838554416979,0.779400445583021
2025-01-26 06:00:00,0.868916,0.917603,0.986825,NA,0.230400080412552,0.218971823141635,0.767853176858365
2025-01-26 07:00:00,0.939788,0.955889,1.110018,NA,0.270197336403311,0.305002547211012,0.805015452788988
2025-01-26 08:00:00,0.978964,0.904802,1.045566,NA,0.22818124213918,0.265680983790962,0.779885016209038
2025-01-26 09:00:00,0.986703,0.883428,0.962083,NA,0.212348252563329,0.22164775082969,0.74043524917031
2025-01-26 10:00:00,0.972635,0.908417,0.831393,NA,0.238886451646795,0.144736252254035,0.686656747745965
2025-01-26 11:00:00,0.797189,0.833637,0.778049,NA,0.17419079408163,0.113799253848584,0.664249746151416
2025-01-26 12:00:00,0.763204,0.813743,0.783496,NA,0.156462737232213,0.119427017813651,0.664068982186349
2025-01-26 13:00:00,0.756998,0.830457,0.77611,NA,0.174006111635644,0.12139054002418,0.654719459975819
2025-01-26 14:00:00,0.750144,0.830166,0.772975,NA,0.177496043427204,0.134148005697802,0.638826994302198
2025-01-26 15:00:00,0.736645,0.812035,0.763886,NA,0.15685463797003,0.117142178607181,0.646743821392819
2025-01-26 16:00:00,0.73202,0.790898,0.73636,NA,0.143723983431658,0.106934808116604,0.629425191883396
2025-01-26 17:00:00,0.71,0.763704,0.714619,NA,0.120672878522432,0.0888768961760549,0.625742103823945
2025-01-26 18:00:00,0.694465,0.764325,0.709862,NA,0.123273196021916,0.0803604924580988,0.629501507541901
2025-01-26 19:00:00,0.70267,0.769405,0.726803,NA,0.131012269802651,0.0979582151447931,0.628844784855207
2025-01-26 20:00:00,0.706936,0.761103,0.736658,NA,0.123236490170151,0.116150389603072,0.620507610396928
2025-01-26 21:00:00,0.725423,0.802693,0.776207,NA,0.156316719704894,0.123406919928513,0.652800080071487
2025-01-26 22:00:00,0.755702,0.801386,0.773379,NA,0.150042726725445,0.117464196254735,0.655914803745265
2025-01-26 23:00:00,0.775298,0.844237,0.786521,NA,0.178284100898796,0.120667047307156,0.665853952692844
2025-01-27,0.914789,1.025547,0.931754,NA,0.330938269289558,0.20281776064447,0.72893623935553
2025-01-27 01:00:00,0.899866,1.172994,1.035818,NA,0.463420097574303,0.270064943647837,0.765753056352163
2025-01-27 02:00:00,0.849455,1.007847,0.956803,NA,0.317524560196059,0.213508790280631,0.743294209719368
2025-01-27 03:00:00,0.883241,0.969629,0.928701,NA,0.281731032977031,0.196153333355944,0.732547666644056
2025-01-27 04:00:00,0.898781,1.081333,0.953421,NA,0.383790951599273,0.206474403960879,0.746946596039121
2025-01-27 05:00:00,0.916674,1.154814,0.979052,NA,0.45325259732454,0.219878089850702,0.759173910149298
2025-01-27 06:00:00,0.919079,NA,1.002936,NA,NA,0.237767480438479,0.765168519561521
2025-01-27 07:00:00,0.915664,NA,0.931203,NA,NA,0.193956776670128,0.737246223329872
2025-01-27 08:00:00,0.87534,0.892332,0.928554,NA,0.214476383695931,0.191821652284129,0.736732347715871
2025-01-27 09:00:00,0.918987,0.919497,1.039906,NA,0.234944067964181,0.251816560858846,0.788089439141154
