local_timestamp,epoch,datetime,node_file_id,co_wrk_aux,temp,rh,pressure,pm2_5,no2_wrk_aux,no_wrk_aux,o3_wrk_aux,co2_raw,co_corrected,node_id
2023-03-16 11:00:00,1678989600.0,2023-03-16 18:00:00,3534579,1.0105300000000002,18.1449,19.79564,1005.84448,2.32622,-0.022029999999999994,0.057089999999999974,0.027200000000000002,522.57771,1.6300777442571082,268
2023-03-16 12:00:00,1678993200.0,2023-03-16 19:00:00,3534580,0.21512750000000003,20.301377,19.733434666666668,1005.6278456666666,4.43365,-0.023552333333333286,0.01484233333333329,0.03339200000000003,517.8120508333334,0.3521629106883572,268
2023-03-16 13:00:00,1678996800.0,2023-03-16 20:00:00,3534581,0.1257125,14.792999833333333,26.8914005,1005.5482551666666,5.82783,-0.014971666666666661,0.0017935000000000034,0.04403499999999999,529.2568955,0.21137904128393725,268
2023-03-16 14:00:00,1679000400.0,2023-03-16 21:00:00,3534582,0.1268928333333334,13.186971,29.346194833333332,1005.4936278333333,6.97642,-0.014424500000000007,0.0022216666666666773,0.04468949999999999,532.022015,0.2130713063108068,268
2023-03-16 15:00:00,1679004000.0,2023-03-16 22:00:00,3534583,0.11321350000000002,12.824467166666667,28.645134,1005.5841735,6.15439,-0.015894999999999992,0.003726666666666656,0.042850500000000014,533.0015016666666,0.18989702648828502,268
2023-03-16 16:00:00,1679007600.0,2023-03-16 23:00:00,3534584,0.1261658333333333,11.1210985,31.550528833333335,1005.9836553333333,7.02837,-0.01421633333333333,0.0020344999999999946,0.04404116666666669,538.736401,0.21140232735712355,268
2023-03-16 17:00:00,1679011200.0,2023-03-17 00:00:00,3534585,0.12860333333333335,10.798580833333334,32.861101,1006.558661,6.67458,-0.013682499999999986,0.0027218333333333122,0.04314899999999999,544.602802,0.21552207157961795,268
2023-03-16 18:00:00,1679014800.0,2023-03-17 01:00:00,3534635,0.15872183333333328,10.484217166666667,34.44659083333333,1006.7547178333333,9.61995,-0.011305666666666658,0.00219683333333337,0.04193683333333331,560.9957343333333,0.2674759734809468,268
2023-03-16 19:00:00,1679018400.0,2023-03-17 02:00:00,3534636,0.1587231666666667,10.319988500000001,35.42709416666667,1007.0146625,7.44656,-0.01261983333333333,0.00280316666666669,0.04163699999999998,557.8551646666666,0.2675234427919333,268
2023-03-16 20:00:00,1679022000.0,2023-03-17 03:00:00,3534637,0.11259483333333337,9.288444666666667,37.405678,1007.0127351666666,7.32151,-0.013572000000000028,0.0014043333333333408,0.04196683333333334,552.2967031666667,0.18722815224566872,268
2023-03-16 21:00:00,1679025600.0,2023-03-17 04:00:00,3534638,0.16101866666666664,7.757907166666667,42.94998616666667,1006.9571343333333,10.16067,-0.007975333333333334,-0.0001751666666666707,0.04072383333333335,586.1180765,0.2722192920404604,268
2023-03-16 22:00:00,1679029200.0,2023-03-17 05:00:00,3534639,0.157626,6.699563,45.774341,1006.8668383333334,10.51185,-0.008731666666666693,-0.00028083333333334126,0.04036383333333332,585.1142396666667,0.2664096883269051,268
2023-03-16 23:00:00,1679032800.0,2023-03-17 06:00:00,3534640,0.19896983333333335,6.190037666666667,49.32296566666667,1007.0611173333333,9.87648,-0.006770666666666703,-1.183333333337755e-05,0.039069333333333345,602.8951835,0.34078484305249146,268
2023-03-17 00:00:00,1679036400.0,2023-03-17 07:00:00,3534641,0.20087033333333337,6.218003666666666,50.185241500000004,1006.6184838333334,12.53095,-0.006347333333333316,0.002269166666666711,0.037329500000000015,611.9141203333334,0.3441754066877478,268
2023-03-17 01:00:00,1679040000.0,2023-03-17 08:00:00,3534642,0.22153183333333332,5.377068833333333,53.0981565,1006.1966026666666,15.40855,-0.0058673333333333355,0.0018643333333333012,0.03683316666666664,616.7657598333333,0.3822959576705157,268
2023-03-17 02:00:00,1679043600.0,2023-03-17 09:00:00,3534643,0.2388101666666667,5.1828075,54.66211883333333,1006.1590613333333,16.77698,-0.006475833333333292,0.007565333333333368,0.03584900000000002,628.6818863333333,0.41385430335606954,268
2023-03-17 03:00:00,1679047200.0,2023-03-17 10:00:00,3534644,0.28773000000000004,5.1108475,55.848816,1006.2605668333333,15.08057,-0.006375666666666668,0.01952550000000003,0.03550783333333335,663.3344131666666,0.5027159760223013,268
2023-03-17 04:00:00,1679050800.0,2023-03-17 11:00:00,3534645,0.3151003333333333,5.898332666666667,55.057594,1006.0466061666667,15.82619,-0.006519500000000011,0.02833800000000003,0.035175166666666646,678.2181048333333,0.55024325560263,268
2023-03-17 05:00:00,1679054400.0,2023-03-17 12:00:00,3534646,0.28567433333333336,9.128739,44.94357216666667,1005.614623,14.07876,-0.013211833333333312,0.013996166666666643,0.03338133333333332,580.8358663333333,0.4898900214452238,268
2023-03-17 06:00:00,1679058000.0,2023-03-17 13:00:00,3534647,0.1714283333333333,10.957092333333334,40.656457833333334,1005.0555941666667,12.27857,-0.017046666666666654,0.012129000000000001,0.03335883333333334,554.5873258333334,0.2891913688473165,268
