mos_into_deployment,R^2,RMSE,MBE,Median_Bias_Error,measurement_sd,reference_sd
0,1,0,0,0,0.567364445188144,0.567364445188144
2,1,0,0,0,0.10101981901878729,0.10101981901878729
3,1,0,0,0,0.0348336364840228,0.0348336364840228
4,1,0,0,0,0.028784418516594888,0.028784418516594888
5,1,0,0,0,0.08792948693433025,0.08792948693433025
6,1,0,0,0,0.1062262338792448,0.1062262338792448
7,1,0,0,0,0.08103928004754023,0.08103928004754023
8,1,0,0,0,0.10580553879813301,0.10580553879813301
9,1,0,0,0,0.08452164846075388,0.08452164846075388
10,1,0,0,0,0.07328012349270797,0.07328012349270797
11,1,0,0,0,0.3104954642969482,0.3104954642969482
12,0.002095257245803289,0.5832469331131006,-0.0822825823318452,-0.012189257022072603,0.08429555303166014,0.567364445188144
13,NA,NA,NA,NA,0.0633691498427646,NA
14,0.003145578146845488,0.14157662595781167,0.024148308353211412,0.02987173442072588,0.07289776148390766,0.10101981901878729
15,9.42950297593011e-5,0.16297508413707457,0.08037224513768963,0.048393195026927543,0.13742819479167334,0.0348336364840228
16,0.03962068438867395,0.09915075417581352,0.06681785427606396,0.05481059018674789,0.07276685489598891,0.028784418516594888
17,0.0015878745314579208,0.11806736254657878,0.06100252024211474,0.04931329889550931,0.08432440694466699,0.08792948693433025
18,0.030167602591368834,0.15570485106947704,0.021170539407136327,0.028992363708683397,0.09092889903674602,0.1062262338792448
19,0.002157771361638574,0.14340895049550953,0.01528287894495764,1.2384233797790856e-5,0.11904765868179334,0.08103928004754023
20,0.004121426559802384,0.32585663483582095,0.03332367397934713,-0.016426208532788006,0.2985071342580245,0.10580553879813301
21,1.4585968281496633e-4,0.13901850501041552,-0.0297640920807993,-0.04403236560074891,0.10450789084662293,0.08452164846075388
22,0.005003964513417056,0.11896536603752658,-0.011697818233802618,-0.018204107756715743,0.09626806844468787,0.07328012349270797
23,9.556778916081417e-5,0.3213292365012863,-0.06788213788854759,-0.023822799535226397,0.08365285762686532,0.3104954642969482
24,0.0017911194876891444,0.5832738496965879,-0.08001915423759416,-0.036989653199794706,0.08828490639298234,0.567364445188144
25,NA,NA,NA,NA,0.06833220096019102,NA
26,0.065668480626452,0.05540073484928117,0.003526856869243445,0.001128926618431489,0.05926548274475913,0.10101981901878729
27,0.005465559633015535,0.07406773288362511,-0.001065841018976314,-0.005651500707849699,0.06617560250665223,0.0348336364840228
28,4.1428403337337715e-5,0.10320082875649467,0.06065425205370441,0.04149743676203946,0.07787151702844987,0.028784418516594888
29,0.0035134317663783818,0.13226029895307928,0.039541867436567214,0.04028735861018254,0.07515023864077455,0.08792948693433025
30,0.025867013536151093,0.12864769140475088,0.020264988666503638,0.02646599714478634,0.08626863887450158,0.1062262338792448
31,0.007784263321796938,0.308125556594401,-0.03526352476523538,-0.05473476319115292,0.28013946000787243,0.08103928004754023
32,0.03399959240304403,0.16653147192878723,-0.018762845191595164,-0.035370489683286516,0.1202941467385397,0.10580553879813301
33,0.015107304865241401,0.14659091258700493,-0.04914707633046475,-0.05997848801381972,0.11904034834717404,0.08452164846075388
34,0.0023579558932897886,0.1262104290982849,-0.05986112482347852,-0.06520346628697449,0.08444956731848993,0.07328012349270797
35,0.001870581972263799,0.3577633222971398,-0.03709137094318545,-0.04195973926464621,0.09466916660434709,0.3104954642969482
36,0.0027285290308011394,0.6039713864926202,-0.07872559044242153,-0.019570080522714,0.07111823796932923,0.567364445188144
37,NA,NA,NA,NA,0.36361967108435966,NA
38,0.010459674226596835,0.11881695092338125,0.06545379165543126,0.05423645982959886,0.09231940426585399,0.12440662195163649
