mos_into_deployment,R^2,RMSE,MBE,Median_Bias_Error,measurement_sd,reference_sd
0,0.06058964568400193,0.10100374116659458,0.042168712476120564,0.029057301363142905,0.04944704222190672,0.022709309198313304
1,0.24181142432771582,0.02807925882841038,0.01581408153574202,0.022314384130783002,0.019539366550406598,0.00801017430978367
2,0.5289509975402662,0.039537290118119434,-0.009235398674176217,-0.012239540861662096,0.047523590445622294,0.06041054735924852
3,0.4395117347987704,0.08635524599208742,-0.008391153670685172,-0.0015535204377881973,0.07147476276357417,0.10407414797005254
4,0.4170500339600566,0.06595954680205658,0.00361475604345389,0.0082912233563453,0.08660137659851813,0.0827574841537672
5,0.42504918201456804,0.10404603504421991,-0.007566465810799754,-0.0036182556803158183,0.0960646965815308,0.1346286553456209
6,0.52982121562283,0.09547791863742679,0.03831474188741349,0.044487588659992444,0.08007914881672447,0.1271381334362323
7,0.4317011316705443,0.10615525678032918,-0.007932928780701396,-0.002872313588587999,0.11104855442446382,0.13787554803616744
8,0.3871436682179805,0.10986707147589717,-0.014902722168027079,-0.0010617754924532458,0.10454420822463534,0.13379715527895653
9,0.46803326754241775,0.07455358435325952,0.014343548939257404,0.011955347254418297,0.086714942008044,0.08249361043083359
10,0.2606671218269307,0.05325180332871217,0.020472747223272886,0.0201963571481176,0.0532625752912147,0.03172319383760522
11,0.33319128983693164,0.046397190975864894,0.02449003195989855,0.021413483189745057,0.04027310167692124,0.03496804126395768
12,0.17646760472868847,0.08225350257554552,0.048117432337938665,0.031705959746633,0.049485342362120426,0.0313835295238972
13,0.11981201380295095,0.02376566684544456,0.01810185573160501,0.021697481828371695,0.018557197659409976,0.0072017442390414415
14,0.37915419766384845,0.06500374276052298,0.021855318966852947,0.02315597320075978,0.040964610891844354,0.06024743089385924
15,0.561377683255433,0.03796503219789188,0.011353183355729867,0.0103650556154073,0.054681275942511785,0.04414666634650782
16,0.5537473775663881,0.0809241342547463,0.03306387440816274,0.04529745140159232,0.07309615289436895,0.10182366333970191
17,0.581485781752855,0.11717654489366879,-0.01033457248701346,0.017239226174060394,0.09714911705507187,0.16905147836757187
18,0.5182932895004253,0.07620739763535184,0.0033071091878545604,0.014986811591290006,0.09083249719373641,0.1097171917810492
19,0.5244963465756733,0.09712513766512983,-2.226008071752964e-4,0.010312060411673207,0.12001677618654484,0.13956690856557483
20,0.5366816231211037,0.08139775155981847,-0.004553847440656631,0.011877077582777992,0.0890012748561129,0.11895295361165212
21,NA,NA,NA,NA,0.06050079565036197,NA
22,NA,NA,NA,NA,0.04007696885115587,NA
23,NA,NA,NA,NA,0.01946450203778383,NA
24,NA,NA,NA,NA,0.023851582654703902,NA
25,NA,NA,NA,NA,0.016489203972355995,NA
26,NA,NA,NA,NA,0.03861150935503626,NA
27,NA,NA,NA,NA,0.06181236640672773,NA
28,NA,NA,NA,NA,0.08943112580186537,NA
29,NA,NA,NA,NA,0.07836069048754556,NA
30,NA,NA,NA,NA,0.08032675354310725,NA
31,NA,NA,NA,NA,0.06538794969711598,NA
32,NA,NA,NA,NA,0.06711425345421823,NA
33,NA,NA,NA,NA,0.05517164786777368,NA
34,NA,NA,NA,NA,0.043238520045199146,NA
35,NA,NA,NA,NA,0.0332226424553035,NA
36,NA,NA,NA,NA,0.05072515272083877,NA
37,NA,NA,NA,NA,0.018819368217480648,NA
38,NA,NA,NA,NA,0.08389793684246763,NA
