mos_into_deployment,R^2,RMSE,MBE,Median_Bias_Error,residual_kurtosis,residual_skewness
0,1,0,0,0,NA,NA
1,1,0,0,0,NA,NA
2,1,0,0,0,NA,NA
3,1,0,0,0,NA,NA
4,1,0,0,0,NA,NA
5,1,0,0,0,NA,NA
6,1,0,0,0,NA,NA
7,1,0,0,0,NA,NA
8,1,0,0,0,NA,NA
9,1,0,0,0,NA,NA
10,1,0,0,0,NA,NA
11,1,0,0,0,NA,NA
12,0.004663826795695344,0.4506642372060313,0.024885564097400312,0.015226060292359192,327.3947897500301,-14.829006379523893
13,0.05650326602510463,0.13248086671823564,0.0011156708881145546,-0.0015745781115201474,9.45874633418549,-0.34074941136536535
14,0.03738630464460401,0.14707198135132438,0.009510114684812528,0.003956002817917248,7.297452664810501,-0.5670120871996707
15,8.464201552320824e-4,0.14388198548083236,-0.035447678431597796,-0.02747436029811795,21.9027909109484,-2.624791319700713
16,0.00180759128665652,0.10051876605468012,-0.004510515600934612,-4.671055070511465e-4,6.9871540820226,-0.31608723060545946
17,0.14087738632236613,0.0707561192693021,0.005383378192036194,0.007353754803924001,4.324023117360883,-0.44612638606518346
18,0.018592499484115614,0.13370713527746306,-0.06313939009671343,-0.037113683694324995,10.022156393053045,-2.299920228803463
19,NA,NA,NA,NA,NA,NA
20,0.08497178457222448,0.09105014809874273,-0.008169201903398815,-0.011430760803824103,13.866792009728664,1.3777138573820855
21,0.07842778064555048,0.10051192259299685,-0.03403814482653718,-0.027170872516602496,5.136506044920314,-0.6329342841542043
22,0.004068348735058471,0.16586625399455704,-0.020672658079974093,-0.0212089182517452,7.941042454862573,0.15295119091330323
23,0.04315861433713629,0.15553733846602524,-0.03302962949109693,-0.02661637711101495,8.854390982103032,-0.33548931499898665
24,0.005828119562606244,0.4515174076470663,-0.03037586772456543,0.005756110526407648,339.73867575386225,-15.416925844004403
25,0.015598935439596884,0.18434951508196804,0.004380812735677315,-0.008498758317110791,6.816755279046592,0.11619377505374304
26,0.007447693057063322,0.14039435725851598,-0.03516216267647078,-0.022109019444204486,8.975894429691936,-0.6990395231555038
27,0.04575419409390309,0.14337808406934555,-0.06106295518218904,-0.03489005592784669,37.403010309858324,-4.577159634991863
28,0.01889012342925312,0.07860972809286651,-0.0019227717569455837,0.0022622061557386053,9.137998351966566,-0.6608935625324547
29,0.07822572430544908,0.07634258643526612,0.001220631105929425,0.0044046946228148975,5.542937114405077,-0.26189707529794937
30,0.18792372408378652,0.0785710016226458,-0.006699571498471596,0.002575138033699645,3.083367138612157,-0.025707905365298732
