mos_into_deployment,R^2,RMSE,MBE,Median_Bias_Error,residual_kurtosis,residual_skewness
0,1,0,0,0,NA,NA
1,1,0,0,0,NA,NA
2,1,0,0,0,NA,NA
3,1,0,0,0,NA,NA
4,1,0,0,0,NA,NA
5,1,0,0,0,NA,NA
6,1,0,0,0,NA,NA
7,1,0,0,0,NA,NA
8,1,0,0,0,NA,NA
9,1,0,0,0,NA,NA
10,1,0,0,0,NA,NA
11,1,0,0,0,NA,NA
12,0.0076545592471327605,0.192705162466557,0.01095202029088059,0.01686456716658881,16.14069684677373,-0.6896452649165999
13,0.0017193521428631468,0.2772777174760854,0.011806578749246016,0.004908266615351493,6.301436754183184,-0.41513924189495327
14,0.022355782817847024,0.16034294749858718,-0.008355291800514185,-0.001622833950822411,12.875244112087083,-1.4173071845428427
15,0.03763064523867425,0.15566433246501854,0.016507011137078382,0.007796297146183462,6.95462646239313,-0.2132844849632689
16,0.0036221141180900543,0.14905232092042525,-0.005802548443749415,0.002468234413845097,11.190811403329635,-1.0106166608355238
17,0.0042550323835216074,0.10311532584331339,-0.0019122571978775627,0.0032553274666863447,10.108204087399525,-0.6053084271022956
18,0.14521600035957277,0.0828503186764386,0.003279412565389666,0.010727644857198182,4.953460771403492,-0.7108348580499712
19,0.024421201605355533,0.17081721039037584,-0.08457806472596156,-0.0374652030967666,5.893788896476244,-1.680349507274785
20,0.0824121530063932,0.09123829121776106,-0.003153658922618595,-0.005428679251314794,3.054115679689035,0.10839816285407443
21,0.13600389502261306,0.09438168820623886,-0.01670363837895501,-0.017552785636277546,3.7289044046039215,-0.009096990288587719
22,0.12311306119454649,0.11228662456577543,-0.03557552104700815,-0.027914734786463315,7.166232333216049,-0.9482748643727373
23,0.001101711831453813,0.19479595380731052,-0.02599725540687938,-0.0212105107694084,7.8905958221767,-0.27629239279148493
24,0.01260397828783164,0.23780421011841202,-0.017362745447452647,-0.007042619144559503,11.90036880734456,-1.1314232975323673
25,0.02344141471085291,0.2748882536844595,-0.0215327845629052,0.010352184875934298,7.208488338751953,-1.075048381155368
26,0.012805595904516605,0.16633901072281232,-0.028685955609348526,-0.025896153210447997,11.796347272465955,-1.0796710593931185
27,1.6978955448437768e-4,0.13875932018163695,-0.047453624482329426,-0.0338321015497134,17.28394704162246,-2.3585666134880294
28,0.0011357462447432745,0.13472592519951296,-0.01717129507335151,-0.009180180801317023,13.283538021234264,-1.4939363554748635
29,0.0032638825374220162,0.09972298465989966,-0.00941962592623842,-0.004632046818573793,9.689312180925702,-0.8716344380450661
30,0.1638442204624399,0.08177631705226775,0.0011874251978708373,0.0058915418960154425,4.233357241825343,-0.23967075134611154
31,0.16545231720519699,0.09543737573880005,-0.012034278749969561,0.002592736351653885,4.13068710223771,-0.5076103867111924
