mos_into_deployment,R^2,RMSE,MBE,Median_Bias_Error,measurement_sd,reference_sd
0,0.4379012470216089,0.07039195702159759,1.0131151846273666e-4,-0.004805515351629139,0.08614682698017652,0.06652894086849655
1,0.6489675185318593,0.04733300049838845,-0.00921747755532094,-0.0038953282769145087,0.06051656451526351,0.07767788972715581
2,0.5756433753491278,0.05299789262450761,0.02957658269229218,0.023087081895549658,0.05393766725408866,0.04599245423403567
3,0.5837523898781685,0.05803130197505878,0.03617634525123083,0.03479479921788986,0.07832887580459542,0.06034941684328762
4,0.9774245838753314,0.046754167331719144,0.021276416061553696,0.013879207461477847,0.14234037553795725,0.21420414984415573
5,0.2652396050439663,0.06752821784831185,0.048218474259620725,0.0475762696390583,0.06000702659935466,0.062068782190628946
6,0.2971741815584718,0.07621505911523613,0.05738528285769636,0.0496322151311598,0.06884845710154897,0.05430429017665088
7,0.43528051033079174,0.05314151577538113,0.029492533155720764,0.030550328667673182,0.08122552577568141,0.05558507344479764
8,0.7379545037309746,0.04305260987946642,0.01401692320289583,0.011919858505296588,0.10683407072531896,0.0773450318489233
9,0.6985232150135559,0.060280829370491146,-0.015735268843192946,-0.005782130245729447,0.11531565690244894,0.10101882909027134
10,0.7240379652318859,0.06192390408362355,-0.011844170069931619,-0.005163816342052513,0.12161605636961877,0.11422709327797664
11,0.7709596798460921,0.029606069532745357,-0.018524973970068533,-0.0174027544854172,0.07365852031210834,0.047916980407660494
12,0.6482226017097281,0.038650572496405355,-0.024009569802577013,-0.020261894207940556,0.07712446971129243,0.049509574813162795
13,0.7273674759317695,0.04134526782692655,-0.005472082244582921,-0.003727412678591155,0.06469297236398405,0.077034529064291285
14,0.21987402176391174,0.01666746794695133,-0.0019270680309187004,-2.6955730870496797e-4,0.04174851121516247,0.010130724502589557
15,NA,NA,NA,NA,0.05345371771802926,NA
16,NA,NA,NA,NA,0.04444153812223439,NA
17,NA,NA,NA,NA,0.05159391830812361,NA
18,NA,NA,NA,NA,0.0634493822824961,NA
19,NA,NA,NA,NA,0.058846796809275743,NA
20,NA,NA,NA,NA,0.07551158829185715,NA
21,NA,NA,NA,NA,0.09057067498556222,NA
22,NA,NA,NA,NA,0.09577053660033152,NA
23,NA,NA,NA,NA,0.07857140861831201,NA
24,NA,NA,NA,NA,0.04550740686175583,NA
25,NA,NA,NA,NA,0.039549950100356196,NA
26,NA,NA,NA,NA,0.04251474759732695,NA
27,NA,NA,NA,NA,0.04933196231353459,NA
28,NA,NA,NA,NA,0.052875314542224175,NA
