date,co_aqs_cranston,co_quantaq_pha,rh_quantaq_pha,temp_quantaq_pha,co_quantaq_pema,rh_quantaq_pema,temp_quantaq_pema,co_quantaq_dpw,rh_quantaq_dpw,temp_quantaq_dpw,co_aqs_myron
2025-01-25 16:00:00+00:00,,0.762924,25.633,5.165,0.807188,27.462,4.547,0.764647,32.192,1.867,
2025-01-25 17:00:00+00:00,,0.734414,26.71,5.093,0.769327,27.435,4.6,0.746878,31.497,2.238,
2025-01-25 18:00:00+00:00,,0.739192,29.708,4.083,0.777507,29.437,4.285,0.728769,32.108,2.87,
2025-01-25 19:00:00+00:00,,0.753766,32.09,3.248,0.787232,32.148,3.448,0.736707,33.41,2.733,
2025-01-25 20:00:00+00:00,,0.765472,35.573,1.737,0.803855,36.113,1.858,0.755179,35.94,1.69,
2025-01-25 21:00:00+00:00,,0.775509,39.487,0.332,0.831549,38.543,0.818,0.760726,39.177,0.763,
2025-01-25 22:00:00+00:00,,0.809973,45.905,-1.605,0.860303,44.558,-0.772,0.811969,44.205,-0.868,
2025-01-25 23:00:00+00:00,,0.844952,49.607,-2.615,0.858949,47.82,-1.718,0.808247,47.413,-1.565,
2025-01-26 00:00:00+00:00,,0.855033,49.342,-3.008,0.863468,47.807,-2.092,0.804718,47.093,-1.99,
2025-01-26 01:00:00+00:00,,0.806603,48.532,-2.885,0.855431,47.345,-2.312,0.823229,47.642,-2.292,
2025-01-26 02:00:00+00:00,,0.811334,46.752,-2.792,0.871163,46.372,-2.315,0.843399,48.875,-2.462,
2025-01-26 03:00:00+00:00,,0.880592,50.292,-3.577,0.910996,46.96,-2.403,0.856334,50.217,-2.787,
2025-01-26 04:00:00+00:00,,0.885586,52.765,-4.168,0.939056,50.15,-3.098,0.918212,51.145,-3.138,
2025-01-26 05:00:00+00:00,,1.001239,58.135,-5.028,0.902729,51.718,-3.325,0.893647,54.645,-3.647,
2025-01-26 06:00:00+00:00,,0.986825,61.168,-4.92,0.917603,55.208,-3.235,0.868916,57.25,-3.153,
2025-01-26 07:00:00+00:00,,1.110018,63.348,-4.443,0.955889,58.712,-3.13,0.939788,59.732,-2.747,
2025-01-26 08:00:00+00:00,,1.045566,63.975,-3.78,0.904802,60.418,-2.4,0.978964,61.302,-2.12,
2025-01-26 09:00:00+00:00,,0.962083,64.513,-2.912,0.883428,59.897,-1.513,0.986703,61.832,-1.517,
2025-01-26 10:00:00+00:00,,0.831393,63.028,-1.015,0.908417,61.14,-0.94,0.972635,62.648,-0.93,
2025-01-26 11:00:00+00:00,,0.778049,59.835,0.327,0.833637,60.818,0.18,0.797189,62.285,0.015,
2025-01-26 12:00:00+00:00,,0.783496,56.57,0.937,0.813743,55.558,1.482,0.763204,57.19,1.257,
2025-01-26 13:00:00+00:00,,0.77611,53.503,1.832,0.830457,51.583,2.383,0.756998,53.375,2.143,
2025-01-26 14:00:00+00:00,,0.772975,46.502,4.082,0.830166,47.243,4.05,0.750144,47.61,4.025,
2025-01-26 15:00:00+00:00,,0.763886,40.258,6.792,0.812035,42.032,6.25,0.736645,42.912,5.96,
2025-01-26 16:00:00+00:00,,0.73636,34.503,8.652,0.790898,36.903,7.887,0.73202,40.35,6.627,
2025-01-26 17:00:00+00:00,,0.714619,29.67,9.473,0.763704,31.26,8.93,0.71,33.792,7.722,
2025-01-26 18:00:00+00:00,,0.709862,26.158,10.615,0.764325,28.577,9.565,0.694465,30.455,7.95,
2025-01-26 19:00:00+00:00,,0.726803,28.178,9.523,0.769405,29.813,9.267,0.70267,31.72,7.618,
2025-01-26 20:00:00+00:00,,0.736658,31.65,7.19,0.761103,29.662,8.347,0.706936,32.767,6.542,
2025-01-26 21:00:00+00:00,,0.776207,36.147,5.087,0.802693,35.66,5.662,0.725423,36.413,5.17,
2025-01-26 22:00:00+00:00,,0.773379,39.423,2.62,0.801386,37.568,3.507,0.755702,37.595,3.808,
2025-01-26 23:00:00+00:00,,0.786521,41.708,1.403,0.844237,39.055,2.382,0.775298,39.045,2.59,
2025-01-27 00:00:00+00:00,,0.931754,47.842,-0.29,1.025547,47.318,0.17,0.914789,44.345,1.152,
2025-01-27 01:00:00+00:00,,1.035818,55.575,-1.87,1.172994,52.863,-0.912,0.899866,47.36,0.333,
2025-01-27 02:00:00+00:00,,0.956803,53.952,-1.517,1.007847,50.322,-0.523,0.849455,45.387,0.498,
2025-01-27 03:00:00+00:00,,0.928701,50.587,-1.293,0.969629,48.622,-0.507,0.883241,45.562,0.215,
2025-01-27 04:00:00+00:00,,0.953421,55.023,-2.043,1.081333,54.243,-1.71,0.898781,49.008,-0.602,
2025-01-27 05:00:00+00:00,,0.979052,61.195,-3.363,1.154814,59.417,-2.603,0.916674,50.63,-1.2,
2025-01-27 08:00:00+00:00,,0.928554,56.273,-2.702,0.892332,53.177,-1.977,0.87534,50.7,-1.353,
2025-01-27 09:00:00+00:00,,1.039906,58.937,-3.325,0.919497,53.038,-1.945,0.918987,52.275,-1.658,
2025-01-27 14:00:00+00:00,,0.820919,34.512,3.993,0.864396,34.782,4.327,0.813009,37.34,3.052,
2025-01-27 15:00:00+00:00,,0.748552,27.308,6.587,0.79059,28.912,5.798,0.760342,31.717,4.525,
2025-01-27 16:00:00+00:00,,0.715435,24.823,7.598,0.770883,26.482,6.688,0.741088,28.107,5.61,
2025-01-27 17:00:00+00:00,,0.708601,24.423,7.678,0.758695,25.72,7.205,0.769821,26.142,6.615,
2025-01-27 18:00:00+00:00,,0.70859,24.452,7.985,0.742954,24.71,8.19,0.706716,25.68,7.145,
2025-01-27 19:00:00+00:00,,0.722758,26.283,7.782,0.744953,26.373,7.878,0.726838,27.408,7.458,
2025-01-27 20:00:00+00:00,,0.798815,29.94,6.298,0.767053,29.338,6.997,0.752256,29.405,6.668,
2025-01-27 21:00:00+00:00,,0.787208,32.048,4.507,0.78729,31.037,5.357,0.774254,31.38,4.908,
2025-01-27 22:00:00+00:00,,0.809833,40.282,2.228,0.844298,38.555,2.965,0.791007,42.275,2.743,
2025-01-27 23:00:00+00:00,,0.830341,51.605,0.775,0.849698,49.54,1.707,0.781369,48.563,1.653,
2025-01-28 00:00:00+00:00,,0.804715,51.665,-0.082,0.840186,49.685,0.957,0.77085,48.073,1.138,
2025-01-28 01:00:00+00:00,,0.817255,47.473,-0.248,0.855304,47.525,0.637,0.806433,49.767,0.4,
2025-01-28 02:00:00+00:00,,0.810146,47.173,-0.173,0.851248,46.855,0.628,0.77326,49.085,1.14,
2025-01-28 03:00:00+00:00,,0.777108,55.873,0.303,0.820846,54.053,1.018,0.742353,55.523,1.918,
2025-01-28 04:00:00+00:00,,0.752485,55.825,1.945,0.788016,54.615,2.247,0.729833,55.203,2.843,
2025-01-28 05:00:00+00:00,,0.746532,53.652,2.962,0.777327,53.263,3.238,0.727309,55.623,3.468,
2025-01-28 06:00:00+00:00,,0.73977,48.567,3.62,0.773571,47.61,3.975,0.722485,49.172,4.142,
2025-01-28 07:00:00+00:00,,0.738701,41.838,3.47,0.768299,39.472,4.157,0.724319,45.812,3.992,
2025-01-28 08:00:00+00:00,,0.737187,37.057,3.428,0.768193,36.348,4.14,0.723436,37.445,3.97,
2025-01-28 09:00:00+00:00,,0.744852,36.385,3.59,0.782229,35.652,4.135,0.732006,35.488,4.188,
2025-01-28 10:00:00+00:00,,0.780028,36.172,3.332,0.79209,35.658,3.837,0.73924,35.61,3.922,
2025-01-28 11:00:00+00:00,,0.765742,38.01,2.17,0.815247,36.463,2.9,0.766801,36.353,3.05,
2025-01-28 12:00:00+00:00,,0.77478,36.93,2.772,0.801284,35.497,3.425,0.762255,35.853,3.327,
2025-01-28 13:00:00+00:00,,0.745537,35.322,4.407,0.80305,34.677,4.807,0.743474,35.623,4.24,
2025-01-28 14:00:00+00:00,,0.728378,31.562,7.643,0.783722,33.197,6.857,0.729436,34.545,6.118,
2025-01-28 15:00:00+00:00,,0.725817,38.63,6.885,0.77322,40.755,6.15,0.722,41.47,5.522,
2025-01-28 16:00:00+00:00,,0.734974,37.845,6.397,0.781233,40.883,6.382,0.726391,42.568,4.912,
2025-01-28 17:00:00+00:00,,0.710617,24.197,6.577,0.74846,23.18,6.333,0.706804,28.457,4.465,
2025-01-28 18:00:00+00:00,,0.711917,14.58,6.322,0.757863,15.797,5.427,0.708494,17.007,3.593,
2025-01-28 19:00:00+00:00,,0.738625,15.998,5.32,0.771477,17.627,4.715,0.72138,18.212,3.058,
2025-01-28 20:00:00+00:00,,0.832327,17.923,3.413,0.787858,18.152,2.8,0.732474,19.438,1.935,
2025-01-28 21:00:00+00:00,,0.784877,20.78,1.045,0.813535,20.29,1.233,0.752926,21.1,0.653,
2025-01-28 22:00:00+00:00,,0.851802,26.673,-1.982,0.822805,24.438,-1.21,0.800663,24.282,-0.77,
2025-01-28 23:00:00+00:00,,0.858747,31.153,-3.135,0.988392,29.472,-2.505,0.839425,27.93,-1.422,
2025-01-29 00:00:00+00:00,,0.953136,33.892,-3.73,1.164116,34.64,-3.372,0.94022,30.452,-2.322,
2025-01-29 01:00:00+00:00,,0.900209,34.082,-3.642,1.261393,37.277,-3.177,0.941825,30.37,-2.213,
2025-01-29 02:00:00+00:00,,1.030153,35.998,-3.252,1.096242,34.478,-2.822,0.914298,30.163,-2.085,
2025-01-29 03:00:00+00:00,,0.991785,34.322,-2.37,1.006004,33.905,-1.952,0.890681,28.613,-1.425,
2025-01-29 04:00:00+00:00,,0.926505,30.797,-1.838,0.981158,35.958,-1.44,0.854078,31.61,-1.107,
2025-01-29 05:00:00+00:00,,0.880523,32.813,-1.423,0.877084,35.653,-1.168,0.782361,37.26,-0.845,
2025-01-29 06:00:00+00:00,,0.808434,37.6,-0.99,0.857347,37.208,-1.0,0.74319,38.053,-0.712,
2025-01-29 07:00:00+00:00,,0.807825,40.452,-0.75,0.847783,38.167,-0.825,0.729233,42.698,-0.432,
2025-01-29 08:00:00+00:00,,0.815171,43.288,-0.343,0.845261,42.375,-0.45,0.731007,48.215,-0.052,
2025-01-29 09:00:00+00:00,,0.871167,48.592,-0.357,0.897015,50.77,-0.128,0.758984,56.455,0.033,
2025-01-29 10:00:00+00:00,,0.904966,51.52,-0.863,1.023094,53.702,-0.343,0.88935,58.583,-0.003,
2025-01-29 13:00:00+00:00,,0.859423,50.618,4.7,1.2594,53.908,3.598,0.994094,57.945,3.477,
2025-01-29 14:00:00+00:00,,0.788736,44.778,6.622,0.845342,45.268,6.77,0.826547,44.8,7.038,
2025-01-29 15:00:00+00:00,,0.751749,35.165,11.11,0.793084,36.555,10.608,0.777436,37.767,10.105,
2025-01-29 16:00:00+00:00,,0.713995,32.273,12.623,0.770077,33.887,11.96,0.730284,34.773,11.427,
2025-01-29 17:00:00+00:00,,0.709138,30.612,13.248,0.759994,31.197,13.07,0.721852,33.56,11.742,
2025-01-29 18:00:00+00:00,,0.710187,30.455,12.52,0.75424,29.992,12.93,0.723942,31.638,11.748,
2025-01-29 19:00:00+00:00,,0.725896,32.04,11.465,0.764144,31.107,12.197,0.725378,32.495,11.227,
2025-01-29 20:00:00+00:00,,0.759126,53.152,8.05,0.751841,53.343,8.05,0.711732,52.423,8.052,
2025-01-29 21:00:00+00:00,,0.780367,57.187,5.758,0.787703,56.585,6.035,0.738988,55.808,6.093,
2025-01-29 22:00:00+00:00,,0.763265,53.213,4.712,0.757506,49.098,5.347,0.719906,53.623,5.125,
2025-01-29 23:00:00+00:00,,0.742623,42.853,3.315,0.76197,41.475,3.915,0.722229,42.193,4.125,
2025-01-30 00:00:00+00:00,,0.743859,39.083,1.98,0.792694,39.403,2.595,0.718614,36.985,3.035,
2025-01-30 01:00:00+00:00,,0.741661,42.482,1.013,0.802877,40.267,1.84,0.722562,39.845,2.153,
2025-01-30 02:00:00+00:00,,0.738209,42.427,0.752,0.785285,39.535,1.275,0.717527,40.773,1.458,
2025-01-30 03:00:00+00:00,,0.726694,34.265,-0.32,0.766338,33.508,0.142,0.713227,33.41,0.313,
2025-01-30 04:00:00+00:00,,0.730638,30.392,-1.63,0.775794,30.662,-1.047,0.71111,28.853,-0.868,
2025-01-30 05:00:00+00:00,,0.726358,33.155,-2.56,0.785254,32.163,-1.968,0.712867,31.1,-1.61,
2025-01-30 06:00:00+00:00,,0.730054,37.303,-3.163,0.786849,35.987,-2.165,0.714465,34.73,-2.083,
2025-01-30 07:00:00+00:00,,0.724615,44.65,-3.273,0.829855,46.557,-2.597,0.709544,43.723,-2.525,
2025-01-30 08:00:00+00:00,,0.726938,48.1,-4.265,0.807701,48.367,-3.872,0.717416,45.785,-3.397,
2025-01-30 09:00:00+00:00,,0.733718,46.9,-4.807,0.83415,46.445,-4.465,0.727593,45.097,-3.96,
2025-01-30 10:00:00+00:00,,0.743411,47.91,-5.095,0.84029,46.64,-4.778,0.736105,44.778,-4.22,
2025-01-30 11:00:00+00:00,,0.767196,50.177,-5.972,0.821743,47.118,-5.267,0.756826,45.675,-4.742,
2025-01-30 12:00:00+00:00,,0.794385,45.922,-5.805,0.818146,44.468,-4.962,0.764748,42.982,-4.898,
2025-01-30 13:00:00+00:00,,0.776815,35.313,-2.795,0.817539,37.013,-2.803,0.754318,37.708,-3.775,
2025-01-30 14:00:00+00:00,,0.755193,27.613,-0.878,0.798585,29.918,-1.332,0.741525,31.22,-2.807,
2025-01-30 15:00:00+00:00,,0.747841,23.138,1.207,0.793824,25.358,0.03,0.753704,27.198,-1.605,
2025-01-30 16:00:00+00:00,,0.739348,21.2,2.49,0.796991,23.1,1.117,0.737517,25.467,-0.658,
2025-01-30 17:00:00+00:00,,0.735834,20.192,3.413,0.789049,21.933,1.928,0.730934,25.202,-0.263,
2025-01-30 18:00:00+00:00,,0.740191,20.558,3.603,0.781194,22.492,2.207,0.733431,24.923,0.46,
2025-01-30 19:00:00+00:00,,0.752544,21.957,3.392,0.793091,23.455,2.358,0.737097,26.19,0.487,
2025-01-30 20:00:00+00:00,,0.798556,22.992,2.913,0.853542,23.598,2.462,0.756143,25.648,1.238,
2025-01-30 21:00:00+00:00,,0.796445,27.057,0.565,0.864483,26.537,0.917,0.78764,28.017,-0.027,
2025-01-30 22:00:00+00:00,,0.910873,35.167,-2.797,0.925592,33.527,-2.15,0.790675,32.198,-1.557,
2025-01-30 23:00:00+00:00,,1.026244,39.91,-3.963,0.993496,38.528,-3.557,0.867544,34.562,-2.2,
2025-01-31 00:00:00+00:00,,1.000313,42.353,-4.347,1.008441,39.818,-3.562,1.043319,37.937,-2.88,
2025-01-31 01:00:00+00:00,,1.034632,43.223,-4.11,1.068756,41.483,-3.502,1.035397,40.093,-3.108,
2025-01-31 02:00:00+00:00,,1.106309,46.57,-4.175,1.010736,40.942,-3.067,0.95306,40.693,-2.882,
2025-01-31 03:00:00+00:00,,1.104798,45.46,-3.313,0.970847,38.33,-1.922,0.874303,39.698,-1.807,
2025-01-31 04:00:00+00:00,,1.017143,44.418,-3.522,0.933974,39.185,-1.932,0.865683,41.7,-2.003,
2025-01-31 05:00:00+00:00,,0.977956,46.318,-3.745,0.888729,41.048,-2.1,0.832502,42.445,-2.025,
2025-01-31 06:00:00+00:00,,0.895923,53.552,-3.487,0.893589,47.268,-1.993,0.84934,50.557,-2.0,
2025-01-31 07:00:00+00:00,,0.86947,57.148,-2.372,0.865877,53.668,-1.423,0.839942,57.195,-1.218,
2025-01-31 08:00:00+00:00,,0.928302,62.125,-2.305,0.85508,59.435,-0.558,0.809396,62.553,-0.302,
2025-01-31 09:00:00+00:00,,0.900199,63.297,-1.443,0.859659,65.558,0.385,0.823953,67.792,0.747,
2025-01-31 10:00:00+00:00,,1.019237,69.757,-0.745,0.866519,71.542,1.758,0.808683,73.285,2.003,
2025-01-31 13:00:00+00:00,,1.062539,77.245,5.138,0.890228,74.568,5.938,0.818226,75.78,6.217,
2025-01-31 14:00:00+00:00,,0.8491,78.118,6.51,0.82544,76.373,6.927,0.773816,78.81,6.987,
2025-01-31 15:00:00+00:00,,0.785899,81.905,6.717,0.814212,79.808,7.177,0.748778,83.403,6.95,
2025-01-31 16:00:00+00:00,,0.817344,85.167,6.738,0.831147,83.75,7.033,0.847985,86.648,7.007,
2025-01-31 17:00:00+00:00,,0.857396,86.788,6.925,0.899613,85.833,7.06,0.86028,87.078,7.132,
2025-01-31 18:00:00+00:00,,0.894071,87.052,7.202,0.970117,86.16,7.312,0.879691,86.95,6.718,
2025-01-31 19:00:00+00:00,,0.923994,87.372,7.283,0.958526,86.078,7.365,0.896152,87.942,6.508,
2025-01-31 20:00:00+00:00,,0.914299,87.993,7.172,0.884143,86.72,7.135,0.957302,89.398,6.228,
2025-01-31 21:00:00+00:00,,0.957905,88.62,6.992,1.0863,87.637,7.138,0.891893,90.48,6.413,
2025-01-31 22:00:00+00:00,,1.101917,89.653,6.738,1.145216,88.182,7.2,0.913025,90.155,6.457,
2025-01-31 23:00:00+00:00,,1.158374,89.963,6.725,1.087202,87.887,7.055,0.887805,90.23,6.252,
2025-02-01 00:00:00+00:00,,1.089801,89.947,6.457,1.046355,88.61,6.908,0.868687,89.817,6.225,
2025-02-01 04:00:00+00:00,,1.116207,89.478,5.86,0.91806,87.667,6.023,0.987262,90.507,5.842,
2025-02-01 05:00:00+00:00,,0.80575,87.087,5.095,0.780086,84.477,5.203,0.785104,88.942,5.05,
2025-02-01 06:00:00+00:00,,0.741916,86.455,3.717,0.748684,84.787,3.888,0.683827,87.513,3.6,
2025-02-01 07:00:00+00:00,,0.743404,88.035,2.883,0.804319,86.618,3.233,0.700793,89.508,2.857,
2025-02-01 08:00:00+00:00,,0.749131,88.508,2.51,0.810312,86.72,2.97,0.725865,90.153,2.575,
2025-02-01 09:00:00+00:00,,0.760904,87.353,2.167,0.816671,85.688,2.567,0.726315,88.857,2.265,
2025-02-01 10:00:00+00:00,,0.760669,86.602,1.968,0.813815,84.852,2.35,0.737979,87.4,2.098,
2025-02-01 11:00:00+00:00,,0.745769,84.308,1.823,0.791416,82.658,2.175,0.734961,84.817,1.995,
2025-02-01 12:00:00+00:00,,0.738711,81.463,1.418,0.781035,80.59,1.795,0.718686,82.678,1.592,
2025-02-01 13:00:00+00:00,,0.734244,81.2,1.265,0.785313,80.175,1.6,0.706993,82.055,1.358,
2025-02-01 14:00:00+00:00,,0.742373,82.252,1.438,0.796191,81.547,1.798,0.711758,83.772,1.375,
2025-02-01 15:00:00+00:00,,0.734815,71.04,1.41,0.799083,72.712,1.575,0.707675,76.993,1.107,
2025-02-01 16:00:00+00:00,,0.721416,59.738,1.3,0.771625,62.767,1.21,0.699138,67.982,0.358,
2025-02-01 17:00:00+00:00,,0.723705,53.592,2.482,0.824666,55.782,2.36,0.710617,59.74,1.608,
2025-02-01 18:00:00+00:00,,0.726211,45.082,3.262,0.829722,50.71,1.927,0.725389,54.68,0.853,
2025-02-01 19:00:00+00:00,,0.728247,38.693,2.878,0.816375,39.777,3.418,0.721008,44.035,1.803,
2025-02-01 20:00:00+00:00,,0.731178,36.532,2.65,0.830497,36.532,3.23,0.734797,38.993,1.74,
2025-02-01 21:00:00+00:00,,0.738453,42.948,-0.485,0.862615,41.45,0.872,0.730247,42.467,-0.215,
2025-02-01 22:00:00+00:00,,0.753087,48.908,-2.707,0.873064,48.238,-2.153,0.740169,47.115,-1.928,
2025-02-01 23:00:00+00:00,,0.751665,46.167,-3.857,0.824451,47.103,-3.573,0.754519,44.525,-2.952,
2025-02-02 00:00:00+00:00,,0.739197,42.757,-4.79,0.811602,45.775,-4.593,0.747448,42.147,-3.962,
2025-02-02 01:00:00+00:00,,0.751374,44.328,-5.88,0.846824,44.27,-5.475,0.753096,41.537,-4.905,
2025-02-02 02:00:00+00:00,,0.752677,41.472,-6.698,0.837139,42.6,-6.165,0.744808,39.191,-5.717,
2025-02-02 04:00:00+00:00,,0.745069,39.368,-8.057,0.797582,39.6,-7.49,0.729864,37.592,-7.198,
2025-02-02 05:00:00+00:00,,0.741053,40.9,-8.735,0.829831,42.448,-8.18,0.739067,38.953,-7.773,
2025-02-02 06:00:00+00:00,,0.743946,43.705,-9.407,0.81773,45.535,-8.828,0.722041,40.935,-8.337,
2025-02-02 07:00:00+00:00,,0.745475,46.2,-9.835,0.810401,46.718,-9.293,0.721867,43.03,-8.812,
2025-02-02 08:00:00+00:00,,0.749108,47.545,-10.483,0.793131,47.412,-9.847,0.715019,44.598,-9.37,
2025-02-02 09:00:00+00:00,,0.754448,50.737,-11.093,0.802088,50.725,-10.372,0.713558,46.113,-9.885,
2025-02-02 10:00:00+00:00,,0.752184,51.162,-11.352,0.806853,51.88,-10.87,0.71744,47.773,-10.28,
2025-02-02 11:00:00+00:00,,0.760174,53.617,-11.602,0.801391,54.348,-11.087,0.749438,51.293,-10.482,
2025-02-02 12:00:00+00:00,,0.772005,51.355,-10.712,0.829485,51.545,-9.957,0.739802,50.845,-9.993,
2025-02-02 13:00:00+00:00,,0.78584,40.293,-6.142,0.8617,41.858,-5.583,0.778355,44.435,-6.967,
2025-02-02 14:00:00+00:00,,0.780896,37.843,-2.56,0.8279,36.625,-1.777,0.765086,41.932,-3.882,
2025-02-02 15:00:00+00:00,,0.798411,41.53,-2.068,0.799044,41.985,-1.962,0.746271,44.92,-3.233,
2025-02-02 16:00:00+00:00,,0.775784,40.982,-0.307,0.80214,43.563,-0.445,0.742716,44.372,-0.708,
2025-02-02 17:00:00+00:00,,0.769278,42.14,0.247,0.789621,42.337,0.575,0.733943,43.135,0.41,
2025-02-02 18:00:00+00:00,,0.750296,44.227,0.628,0.788621,44.345,0.893,0.728869,42.815,1.45,
2025-02-02 19:00:00+00:00,,0.757952,48.575,0.085,0.792862,48.752,0.217,0.722745,45.988,1.212,
2025-02-02 20:00:00+00:00,,0.753882,52.042,-0.182,0.792944,51.612,0.228,0.722408,51.703,0.545,
2025-02-02 21:00:00+00:00,,0.754278,57.757,-0.77,0.770103,57.12,-0.378,0.694124,57.748,-0.187,
2025-02-02 22:00:00+00:00,,0.755871,62.052,-1.07,0.788446,61.0,-0.753,0.6972,62.412,-0.69,
2025-02-02 23:00:00+00:00,,0.767445,63.772,-1.088,0.77448,63.105,-0.898,0.697853,64.052,-0.775,
2025-02-03 00:00:00+00:00,,0.772469,64.5,-1.0,0.783036,63.915,-0.837,0.706697,64.888,-0.702,
2025-02-03 01:00:00+00:00,,0.795508,65.895,-0.695,0.79152,64.968,-0.632,0.703086,65.897,-0.31,
2025-02-03 02:00:00+00:00,,0.777905,71.958,-0.4,0.790516,70.848,-0.533,0.726333,71.167,-0.038,
2025-02-03 03:00:00+00:00,,0.820149,82.263,-0.685,0.792296,81.048,-0.94,0.714895,82.163,-0.383,
2025-02-03 04:00:00+00:00,,0.819783,83.143,-1.098,1.000011,82.858,-0.74,0.732666,85.32,-0.985,
2025-02-03 05:00:00+00:00,,0.805548,84.007,-1.2,0.894412,81.892,-0.7,0.80385,86.223,-0.94,
2025-02-03 06:00:00+00:00,,0.800551,83.307,-1.123,0.896364,81.648,-0.655,0.762141,85.307,-0.993,
2025-02-03 07:00:00+00:00,,0.843644,83.41,-1.072,1.047151,81.133,-0.448,0.826525,85.4,-0.758,
2025-02-03 08:00:00+00:00,,0.871009,82.808,-0.95,0.962901,81.497,-0.457,0.93519,85.327,-0.518,
2025-02-03 09:00:00+00:00,,0.932887,82.75,-0.778,0.964026,80.503,-0.245,0.89108,84.812,-0.325,
2025-02-03 10:00:00+00:00,,1.061233,83.027,-0.615,1.125936,81.692,-0.207,1.099414,84.335,-0.125,
2025-02-03 14:00:00+00:00,,0.809982,58.28,7.063,0.927294,56.305,7.693,0.933785,61.472,6.635,
2025-02-03 15:00:00+00:00,,0.773187,50.847,9.513,0.838371,51.503,9.472,0.851534,53.907,9.043,
2025-02-03 16:00:00+00:00,,0.755542,45.137,11.442,0.805544,47.192,10.958,0.805405,49.125,10.922,
2025-02-03 17:00:00+00:00,,0.762576,45.945,11.518,0.81774,48.655,11.113,0.734672,58.978,8.738,
2025-02-03 18:00:00+00:00,,0.787185,53.408,9.873,0.82873,56.383,9.518,0.73612,63.178,8.095,
2025-02-03 19:00:00+00:00,,0.831616,57.327,9.625,0.852854,60.485,8.915,0.807099,62.628,8.375,
2025-02-03 20:00:00+00:00,,0.813351,54.207,9.755,0.843061,56.16,9.452,0.86246,59.388,9.005,
2025-02-03 21:00:00+00:00,,0.833645,57.905,8.127,0.888283,58.148,8.565,0.801063,58.435,7.973,
2025-02-03 22:00:00+00:00,,0.907726,64.833,5.66,0.911121,63.503,6.345,0.859667,64.81,6.08,
2025-02-03 23:00:00+00:00,,0.903201,69.242,4.78,0.928213,67.058,5.542,0.878233,71.49,4.952,
2025-02-04 00:00:00+00:00,,0.870241,72.302,4.68,0.916771,71.203,5.11,0.834967,74.297,4.625,
2025-02-04 01:00:00+00:00,,0.823829,72.95,4.5,0.876042,72.197,4.807,0.778293,74.737,4.613,
2025-02-04 02:00:00+00:00,,0.757955,78.175,4.843,0.794599,76.277,5.147,0.730319,79.775,5.045,
2025-02-04 03:00:00+00:00,,0.728221,80.797,5.587,0.778675,79.758,5.748,0.72168,82.665,5.883,
2025-02-04 04:00:00+00:00,,0.728388,80.775,5.892,0.773731,79.927,6.223,0.713267,81.703,6.337,
2025-02-04 05:00:00+00:00,,0.720116,78.602,6.49,0.769528,78.057,6.677,0.707846,79.798,6.723,
2025-02-04 06:00:00+00:00,,0.721466,79.752,6.405,0.758468,78.06,6.815,0.710293,80.842,6.577,
2025-02-04 07:00:00+00:00,,0.753645,79.178,6.518,0.882281,77.257,6.993,0.731439,80.492,6.707,
2025-02-04 08:00:00+00:00,,0.784961,76.687,6.737,0.897573,74.593,7.2,0.780342,78.447,6.823,
2025-02-04 09:00:00+00:00,,0.825522,76.22,6.445,1.072079,73.552,7.002,0.800205,76.138,6.802,
2025-02-04 10:00:00+00:00,,0.919567,78.0,5.732,1.304349,73.017,6.502,0.906537,76.183,6.428,
2025-02-04 11:00:00+00:00,,1.157486,82.207,4.115,1.338688,77.065,4.742,0.957642,76.223,5.513,
2025-02-04 12:00:00+00:00,,1.154556,85.587,3.085,0.97055,74.39,4.223,0.960633,75.712,4.918,
2025-02-04 13:00:00+00:00,,0.887399,65.487,6.653,0.873614,61.203,6.607,0.862156,65.507,6.207,
2025-02-04 14:00:00+00:00,,0.766951,50.347,8.852,0.864769,50.633,8.508,0.783823,55.78,7.622,
2025-02-04 15:00:00+00:00,,0.704766,41.123,10.232,0.803404,43.362,9.27,0.706797,47.423,7.987,
2025-02-04 16:00:00+00:00,,0.691775,35.125,11.503,0.796799,38.023,10.002,0.717503,42.887,8.315,
2025-02-04 17:00:00+00:00,,0.696446,31.932,11.948,0.813398,39.493,9.075,0.707179,39.095,9.148,
2025-02-04 18:00:00+00:00,,0.709676,31.613,8.498,0.808863,29.078,9.373,0.70736,34.592,7.432,
2025-02-04 19:00:00+00:00,,0.706416,24.25,10.205,0.806678,29.115,7.025,0.709384,28.155,8.235,
2025-02-04 20:00:00+00:00,,0.732015,26.387,8.065,0.809255,31.29,5.19,0.716166,29.043,6.513,
2025-02-04 21:00:00+00:00,,0.75475,32.942,4.93,0.822207,31.022,5.122,0.718438,33.34,4.523,
2025-02-04 22:00:00+00:00,,0.749397,35.723,2.137,0.830317,34.713,2.52,0.73191,35.225,2.767,
2025-02-04 23:00:00+00:00,,0.74611,35.88,0.893,0.8221,36.95,1.222,0.723149,34.053,1.847,
2025-02-05 00:00:00+00:00,,0.756202,37.905,0.128,0.873034,39.687,0.458,0.731765,36.36,1.015,
2025-02-05 01:00:00+00:00,,0.752144,41.815,-0.825,0.850295,41.668,-0.453,0.730164,40.502,0.07,
2025-02-05 02:00:00+00:00,,0.751973,41.973,-1.602,0.853998,40.583,-1.35,0.734318,39.958,-0.768,
