date,co_aqs_cranston,co_quantaq_dpw,rh_quantaq_dpw,temp_quantaq_dpw,co_quantaq_pema,rh_quantaq_pema,temp_quantaq_pema,co_quantaq_pha,rh_quantaq_pha,temp_quantaq_pha
2024-11-22 22:00:00+00:00,0.208,0.947548,72.505,8.022,,,,,,
2024-11-22 23:00:00+00:00,0.493,0.920345,76.882,7.738,,,,,,
2024-11-23 00:00:00+00:00,0.429,0.910243,77.368,7.668,,,,,,
2024-11-23 01:00:00+00:00,0.424,0.830922,79.982,7.185,,,,,,
2024-11-23 02:00:00+00:00,0.438,0.806717,82.123,7.112,,,,,,
2024-11-23 03:00:00+00:00,0.564,0.884791,78.298,7.45,,,,,,
2024-11-23 04:00:00+00:00,0.44,0.864609,80.793,7.337,,,,,,
2024-11-23 05:00:00+00:00,0.372,0.827601,82.445,7.193,,,,,,
2024-11-23 06:00:00+00:00,0.314,0.831412,84.738,7.137,,,,,,
2024-11-23 07:00:00+00:00,0.255,0.844991,86.093,7.043,,,,,,
2024-11-23 08:00:00+00:00,0.285,0.770527,85.562,6.898,,,,,,
2024-11-23 09:00:00+00:00,0.219,0.743804,82.66,6.842,,,,,,
2024-11-23 10:00:00+00:00,0.271,0.734208,82.382,6.623,,,,,,
2024-11-23 11:00:00+00:00,0.269,0.739975,83.772,6.58,,,,,,
2024-11-23 12:00:00+00:00,0.307,0.730089,83.555,6.33,,,,,,
2024-11-23 13:00:00+00:00,0.321,0.736561,83.835,6.26,,,,,,
2024-11-23 14:00:00+00:00,0.335,0.740033,82.545,6.302,,,,,,
2024-11-23 15:00:00+00:00,0.34,0.751287,82.92,6.485,,,,,,
2024-11-23 16:00:00+00:00,0.338,0.753892,83.163,6.833,,,,,,
2024-11-23 17:00:00+00:00,0.341,0.735008,78.937,7.443,,,,,,
2024-11-23 18:00:00+00:00,0.304,0.721955,69.723,8.703,,,,,,
2024-11-23 19:00:00+00:00,0.336,0.709315,61.227,9.918,,,,,,
2024-11-23 20:00:00+00:00,0.31,0.694866,56.465,10.418,,,,,,
2024-11-23 21:00:00+00:00,0.322,0.695242,57.382,9.772,,,,,,
2024-11-23 22:00:00+00:00,0.284,0.704935,59.123,9.268,,,,,,
2024-11-23 23:00:00+00:00,0.334,0.715157,59.208,8.97,,,,,,
2024-11-24 00:00:00+00:00,0.326,0.725306,60.18,8.73,,,,,,
2024-11-24 01:00:00+00:00,0.259,0.716618,59.163,8.328,,,,,,
2024-11-24 02:00:00+00:00,0.297,0.719352,58.432,7.8,,,,,,
2024-11-24 03:00:00+00:00,0.305,0.728318,59.942,7.218,,,,,,
2024-11-24 04:00:00+00:00,0.369,0.727341,60.868,6.885,,,,,,
2024-11-24 05:00:00+00:00,0.307,0.729187,63.647,6.462,,,,,,
2024-11-24 06:00:00+00:00,0.225,0.739687,65.29,6.843,,,,,,
2024-11-24 07:00:00+00:00,0.157,0.723857,65.148,7.855,,,,,,
2024-11-24 08:00:00+00:00,0.139,0.699944,58.577,8.278,,,,,,
2024-11-24 09:00:00+00:00,0.144,0.683692,51.747,8.01,,,,,,
2024-11-24 10:00:00+00:00,0.157,0.679376,50.647,7.655,,,,,,
2024-11-24 11:00:00+00:00,0.176,0.686063,48.46,7.417,,,,,,
2024-11-24 12:00:00+00:00,0.19,0.691257,43.253,7.833,,,,,,
2024-11-24 13:00:00+00:00,0.211,0.69542,39.75,8.96,,,,,,
2024-11-24 14:00:00+00:00,0.217,0.692892,36.787,9.993,,,,,,
2024-11-24 15:00:00+00:00,0.246,0.695335,35.403,10.7,,,,,,
2024-11-24 16:00:00+00:00,0.232,0.691888,34.21,11.018,,,,,,
2024-11-24 17:00:00+00:00,0.233,0.698795,33.765,11.427,,,,,,
2024-11-24 18:00:00+00:00,0.237,0.69487,34.322,11.307,,,,,,
2024-11-24 19:00:00+00:00,0.284,0.708439,36.608,10.747,,,,,,
2024-11-24 20:00:00+00:00,0.284,0.713554,38.38,10.578,,,,,,
2024-11-24 21:00:00+00:00,0.293,0.725107,43.457,9.333,,,,,,
2024-11-24 22:00:00+00:00,0.27,0.727505,46.848,8.785,,,,,,
2024-11-24 23:00:00+00:00,0.266,0.732882,48.322,8.385,,,,,,
2024-11-25 00:00:00+00:00,0.279,0.728702,47.687,7.942,,,,,,
2024-11-25 01:00:00+00:00,0.244,0.723863,47.388,7.472,,,,,,
2024-11-25 02:00:00+00:00,0.244,0.720977,50.252,6.897,,,,,,
2024-11-25 03:00:00+00:00,0.243,0.723191,51.942,6.225,,,,,,
2024-11-25 04:00:00+00:00,0.22,0.724649,52.103,5.863,,,,,,
2024-11-25 05:00:00+00:00,,0.72113,53.265,5.612,,,,,,
2024-11-25 06:00:00+00:00,,0.720052,53.703,5.237,,,,,,
2024-11-25 07:00:00+00:00,0.148,0.717388,53.392,4.985,,,,,,
2024-11-25 08:00:00+00:00,0.231,0.720652,54.828,4.302,,,,,,
2024-11-25 09:00:00+00:00,0.263,0.734887,55.353,3.928,,,,,,
2024-11-25 10:00:00+00:00,0.437,0.764434,54.632,3.762,,,,,,
2024-11-25 11:00:00+00:00,0.563,0.808848,53.583,3.602,,,,,,
2024-11-25 12:00:00+00:00,0.527,0.817829,50.022,4.083,,,,,,
2024-11-25 13:00:00+00:00,0.404,0.782307,43.528,5.96,,,,,,
2024-11-25 14:00:00+00:00,0.347,0.758499,38.41,7.988,,,,,,
2024-11-25 15:00:00+00:00,0.327,0.737466,36.38,9.497,,,,,,
2024-11-25 16:00:00+00:00,0.302,0.730192,34.938,10.785,,,,,,
2024-11-25 17:00:00+00:00,0.329,0.757685,33.047,12.262,,,,,,
2024-11-25 18:00:00+00:00,0.332,0.750202,31.752,13.078,,,,,,
2024-11-25 19:00:00+00:00,0.415,0.725318,31.708,13.24,,,,,,
2024-11-25 20:00:00+00:00,0.506,0.759506,33.658,12.513,,,,,,
2024-11-25 21:00:00+00:00,0.574,0.883036,38.547,10.368,,,,,,
2024-11-25 22:00:00+00:00,0.708,0.929815,41.538,9.175,,,,,,
2024-11-25 23:00:00+00:00,0.768,0.962362,44.132,8.315,,,,,,
2024-11-26 00:00:00+00:00,0.759,1.019482,45.812,7.897,,,,,,
2024-11-26 01:00:00+00:00,0.742,1.073031,51.035,6.664,,,,,,
2024-11-26 02:00:00+00:00,0.965,1.148225,55.31,5.355,,,,,,
2024-11-26 11:00:00+00:00,,1.068612,69.993,3.377,,,,,,
2024-11-26 12:00:00+00:00,,1.051736,71.507,3.278,,,,,,
2024-11-26 13:00:00+00:00,0.629,1.037871,63.303,5.402,,,,,,
2024-11-26 14:00:00+00:00,0.59,0.964676,63.608,6.26,,,,,,
2024-11-26 15:00:00+00:00,0.712,0.941239,70.053,6.795,,,,,,
2024-11-26 16:00:00+00:00,0.648,0.989462,78.18,6.99,,,,,,
2024-11-26 17:00:00+00:00,0.915,0.979436,85.207,7.402,,,,,,
2024-11-26 18:00:00+00:00,,1.066389,87.053,8.008,,,,,,
2024-11-26 19:00:00+00:00,0.742,1.126729,87.775,8.168,,,,,,
2024-11-26 20:00:00+00:00,0.661,0.972495,85.097,7.637,,,,,,
2024-11-26 21:00:00+00:00,0.6,0.8984,84.625,6.523,,,,,,
2024-11-26 22:00:00+00:00,0.627,0.939094,87.388,5.76,,,,,,
2024-11-26 23:00:00+00:00,0.474,0.870062,84.297,6.46,,,,,,
2024-11-27 00:00:00+00:00,0.567,0.851055,81.64,6.67,,,,,,
2024-11-27 01:00:00+00:00,0.492,0.841,78.713,6.547,,,,,,
2024-11-27 02:00:00+00:00,0.454,0.81447,77.685,6.12,,,,,,
2024-11-27 03:00:00+00:00,0.357,0.772296,73.607,6.187,,,,,,
2024-11-27 04:00:00+00:00,0.318,0.754949,71.912,6.292,,,,,,
2024-11-27 05:00:00+00:00,0.376,0.749214,73.713,5.917,,,,,,
2024-11-27 06:00:00+00:00,0.273,0.74968,77.71,5.017,,,,,,
2024-11-27 07:00:00+00:00,0.274,0.770581,80.36,4.047,,,,,,
2024-11-27 08:00:00+00:00,0.349,0.837272,80.81,3.363,,,,,,
2024-11-27 09:00:00+00:00,0.418,0.811409,81.922,2.992,,,,,,
2024-11-27 10:00:00+00:00,0.619,0.918987,83.412,2.378,,,,,,
2024-11-27 11:00:00+00:00,0.722,1.045363,83.888,2.078,,,,,,
2024-11-27 12:00:00+00:00,0.719,0.988536,77.093,3.433,,,,,,
2024-11-27 13:00:00+00:00,0.664,1.00701,63.937,6.593,,,,,,
2024-11-27 14:00:00+00:00,0.499,0.806715,49.217,10.053,,,,,,
2024-11-27 15:00:00+00:00,0.403,0.743435,41.632,12.2,,,,,,
2024-11-27 16:00:00+00:00,0.423,0.69791,38.785,12.635,,,,,,
2024-11-27 17:00:00+00:00,0.403,0.707589,38.25,12.845,,,,,,
2024-11-27 18:00:00+00:00,0.401,0.726386,37.615,13.165,,,,,,
2024-11-27 19:00:00+00:00,0.522,0.739109,37.668,13.052,,,,,,
2024-11-27 20:00:00+00:00,0.575,0.772709,39.987,12.13,,,,,,
2024-11-27 21:00:00+00:00,0.649,0.900433,47.018,9.563,,,,,,
2024-11-27 22:00:00+00:00,0.79,1.078926,52.632,8.05,,,,,,
2024-11-28 10:00:00+00:00,1.005,0.988164,73.753,5.353,,,,,,
2024-11-28 11:00:00+00:00,1.0,0.869689,72.268,5.395,,,,,,
2024-11-28 12:00:00+00:00,0.869,0.87704,72.825,5.745,,,,,,
2024-11-28 13:00:00+00:00,0.541,0.846596,74.308,6.742,,,,,,
2024-11-28 14:00:00+00:00,0.234,0.739156,77.788,8.477,,,,,,
2024-11-28 15:00:00+00:00,0.233,0.702664,83.117,8.53,,,,,,
2024-11-28 16:00:00+00:00,0.209,0.689338,85.883,8.507,,,,,,
2024-11-28 17:00:00+00:00,0.209,0.681995,87.428,8.748,,,,,,
2024-11-28 18:00:00+00:00,0.345,0.688732,88.932,8.55,,,,,,
2024-11-28 19:00:00+00:00,0.32,0.69947,90.108,8.478,,,,,,
2024-11-28 20:00:00+00:00,0.49,0.808645,89.627,8.992,,,,,,
2024-11-28 21:00:00+00:00,0.461,0.783466,88.315,8.977,,,,,,
2024-11-28 22:00:00+00:00,0.413,0.777479,87.838,8.942,,,,,,
2024-11-28 23:00:00+00:00,0.324,0.735241,85.415,8.453,,,,,,
2024-11-29 00:00:00+00:00,0.284,0.705421,82.195,7.568,,,,,,
2024-11-29 01:00:00+00:00,0.278,0.69463,79.168,6.692,,,,,,
2024-11-29 02:00:00+00:00,0.277,0.701008,77.163,5.672,,,,,,
2024-11-29 03:00:00+00:00,0.251,0.707094,77.547,5.35,,,,,,
2024-11-29 04:00:00+00:00,0.239,0.70712,77.333,5.608,,,,,,
2024-11-29 05:00:00+00:00,,0.705255,75.388,5.662,,,,,,
2024-11-29 06:00:00+00:00,,0.698058,71.605,5.715,,,,,,
2024-11-29 07:00:00+00:00,,0.697663,71.885,5.21,,,,,,
2024-11-29 08:00:00+00:00,0.177,0.700807,71.1,4.647,,,,,,
2024-11-29 09:00:00+00:00,0.211,0.705767,70.523,4.203,,,,,,
2024-11-29 10:00:00+00:00,0.268,0.713266,70.845,3.877,,,,,,
2024-11-29 11:00:00+00:00,0.354,0.734048,73.077,3.573,,,,,,
2024-11-29 12:00:00+00:00,0.423,0.743284,73.847,3.458,,,,,,
2024-11-29 13:00:00+00:00,0.382,0.747359,67.265,5.343,,,,,,
2024-11-29 14:00:00+00:00,0.338,0.721899,54.162,7.788,,,,,,
2024-11-29 15:00:00+00:00,0.38,0.72136,48.115,8.147,,,,,,
2024-11-29 16:00:00+00:00,0.358,0.716465,41.608,8.377,,,,,,
2024-11-29 17:00:00+00:00,0.364,0.713515,36.105,9.888,,,,,,
2024-11-29 18:00:00+00:00,0.39,0.699236,34.563,10.11,,,,,,
2024-11-29 19:00:00+00:00,0.39,0.714326,35.12,10.403,,,,,,
2024-11-29 20:00:00+00:00,0.415,0.720488,37.928,9.46,,,,,,
2024-11-29 21:00:00+00:00,0.57,0.79776,43.583,7.217,,,,,,
2024-11-29 22:00:00+00:00,0.661,0.848454,47.258,6.57,,,,,,
2024-11-29 23:00:00+00:00,0.615,0.884614,50.852,5.873,,,,,,
2024-11-30 00:00:00+00:00,0.738,0.926329,54.238,5.447,,,,,,
2024-11-30 01:00:00+00:00,0.683,0.952643,59.06,4.512,,,,,,
2024-11-30 02:00:00+00:00,0.581,0.92851,63.698,3.593,,,,,,
2024-11-30 03:00:00+00:00,0.535,0.891982,67.19,2.95,,,,,,
2024-11-30 04:00:00+00:00,0.292,0.788555,65.98,3.428,,,,,,
2024-11-30 05:00:00+00:00,0.4,0.802456,69.358,2.652,,,,,,
2024-11-30 06:00:00+00:00,0.357,0.833731,75.06,1.738,,,,,,
2024-11-30 07:00:00+00:00,0.294,0.816697,73.053,1.46,,,,,,
2024-11-30 08:00:00+00:00,0.214,0.784004,67.193,1.665,,,,,,
2024-11-30 09:00:00+00:00,0.212,0.771206,60.53,1.473,,,,,,
2024-11-30 10:00:00+00:00,0.287,0.76576,59.683,1.025,,,,,,
2024-11-30 11:00:00+00:00,0.435,0.770897,59.443,0.587,,,,,,
2024-11-30 12:00:00+00:00,0.462,0.784881,60.865,0.843,,,,,,
2024-11-30 13:00:00+00:00,0.333,0.785898,52.702,2.398,,,,,,
2024-11-30 14:00:00+00:00,0.359,0.765651,43.217,4.275,,,,,,
2024-11-30 15:00:00+00:00,0.367,0.756281,39.115,5.592,,,,,,
2024-11-30 16:00:00+00:00,0.358,0.751836,35.203,7.083,,,,,,
2024-11-30 17:00:00+00:00,0.36,0.739012,31.828,7.865,,,,,,
2024-11-30 18:00:00+00:00,0.346,0.7146,29.823,7.838,,,,,,
2024-11-30 19:00:00+00:00,0.428,0.733127,32.835,6.885,,,,,,
2024-11-30 20:00:00+00:00,0.447,0.750896,36.585,5.29,,,,,,
2024-11-30 21:00:00+00:00,0.447,0.759682,38.318,4.27,,,,,,
2024-11-30 22:00:00+00:00,0.395,0.759551,40.727,3.888,,,,,,
2024-11-30 23:00:00+00:00,0.503,0.779204,42.107,3.475,,,,,,
2024-12-01 00:00:00+00:00,0.591,0.808882,43.962,3.002,,,,,,
2024-12-01 01:00:00+00:00,0.501,0.8235,45.565,2.792,,,,,,
2024-12-01 02:00:00+00:00,0.469,0.797549,48.14,2.027,,,,,,
2024-12-01 03:00:00+00:00,0.409,0.787834,50.145,1.413,,,,,,
2024-12-01 04:00:00+00:00,0.373,0.772435,52.218,0.992,,,,,,
2024-12-01 05:00:00+00:00,0.346,0.763151,54.745,0.385,,,,,,
2024-12-01 06:00:00+00:00,0.305,0.769436,56.303,-0.138,,,,,,
2024-12-01 07:00:00+00:00,0.278,0.759053,57.518,-0.63,,,,,,
2024-12-01 08:00:00+00:00,0.244,0.740185,56.878,-0.84,,,,,,
2024-12-01 09:00:00+00:00,0.321,0.761035,58.73,-1.337,,,,,,
2024-12-01 10:00:00+00:00,0.325,0.755158,60.13,-1.848,,,,,,
2024-12-01 11:00:00+00:00,0.415,0.781897,64.142,-2.865,,,,,,
2024-12-01 12:00:00+00:00,0.437,0.823245,64.765,-2.838,,,,,,
2024-12-01 13:00:00+00:00,0.347,0.764035,54.672,-0.657,,,,,,
2024-12-01 14:00:00+00:00,0.356,0.755025,45.353,1.827,,,,,,
2024-12-01 15:00:00+00:00,0.421,0.763632,39.463,3.675,,,,,,
2024-12-01 16:00:00+00:00,0.352,0.745175,35.627,4.563,,,,,,
2024-12-01 17:00:00+00:00,0.338,0.738844,32.59,5.263,,,,,,
2024-12-01 18:00:00+00:00,0.348,0.720483,29.453,5.528,,,,,,
2024-12-01 19:00:00+00:00,0.354,0.726154,28.698,5.31,,,,,,
2024-12-01 20:00:00+00:00,0.403,0.765346,31.327,4.29,,,,,,
2024-12-01 21:00:00+00:00,0.485,0.794778,38.157,1.842,,,,,,
2024-12-01 22:00:00+00:00,0.537,0.820205,42.328,0.71,,,,,,
2024-12-01 23:00:00+00:00,0.523,0.837569,44.522,0.207,,,,,,
2024-12-02 00:00:00+00:00,0.522,0.854162,47.19,-0.508,,,,,,
2024-12-02 01:00:00+00:00,0.56,0.890444,49.013,-0.862,,,,,,
2024-12-02 02:00:00+00:00,0.485,0.883449,50.758,-1.282,,,,,,
2024-12-02 03:00:00+00:00,0.546,0.928634,53.457,-1.597,,,,,,
2024-12-02 04:00:00+00:00,0.522,0.942041,56.998,-2.192,,,,,,
2024-12-02 05:00:00+00:00,,0.939172,58.218,-2.272,,,,,,
2024-12-02 06:00:00+00:00,,0.960492,58.78,-2.422,,,,,,
2024-12-02 07:00:00+00:00,0.314,0.84136,58.902,-2.642,,,,,,
2024-12-02 08:00:00+00:00,0.365,0.83004,58.385,-2.567,,,,,,
2024-12-02 09:00:00+00:00,0.505,0.932551,64.133,-3.177,,,,,,
2024-12-02 10:00:00+00:00,0.697,0.984774,64.892,-3.318,,,,,,
2024-12-02 11:00:00+00:00,0.813,1.058207,65.117,-3.158,,,,,,
2024-12-02 12:00:00+00:00,0.983,1.102615,62.59,-2.648,,,,,,
2024-12-02 13:00:00+00:00,0.718,1.101694,53.727,0.042,,,,,,
2024-12-02 14:00:00+00:00,0.418,0.924807,44.307,3.207,,,,,,
2024-12-02 15:00:00+00:00,0.4,0.860952,39.813,4.528,,,,,,
2024-12-02 16:00:00+00:00,0.407,0.826831,35.24,6.197,,,,,,
2024-12-02 17:00:00+00:00,0.424,0.789385,32.428,7.433,,,,,,
2024-12-02 18:00:00+00:00,0.413,0.764952,30.885,7.735,,,,,,
2024-12-02 19:00:00+00:00,0.451,0.761657,29.243,7.545,,,,,,
2024-12-02 20:00:00+00:00,0.469,0.827027,32.8,6.148,,,,,,
2024-12-02 21:00:00+00:00,0.537,0.830307,40.31,3.638,,,,,,
2024-12-02 22:00:00+00:00,0.688,0.926663,43.928,2.415,,,,,,
2024-12-02 23:00:00+00:00,0.677,0.904076,45.645,1.977,,,,,,
2024-12-03 00:00:00+00:00,0.408,0.853727,47.675,1.518,,,,,,
2024-12-03 01:00:00+00:00,0.436,0.82079,50.943,0.74,,,,,,
2024-12-03 02:00:00+00:00,0.481,0.827467,53.445,0.167,,,,,,
2024-12-03 03:00:00+00:00,0.438,0.860263,56.067,-0.445,,,,,,
2024-12-03 04:00:00+00:00,0.462,0.86261,58.01,-0.992,,,,,,
2024-12-03 05:00:00+00:00,0.397,0.88205,59.427,-1.407,,,,,,
2024-12-03 06:00:00+00:00,0.281,0.840094,59.33,-1.548,,,,,,
2024-12-03 07:00:00+00:00,0.325,0.867223,65.933,-2.895,,,,,,
2024-12-03 08:00:00+00:00,0.375,0.92076,71.893,-3.88,,,,,,
2024-12-03 09:00:00+00:00,0.56,0.866966,70.105,-3.183,,,,,,
2024-12-03 10:00:00+00:00,0.72,0.897261,71.502,-3.14,,,,,,
2024-12-03 11:00:00+00:00,0.816,0.997457,72.553,-3.097,,,,,,
2024-12-03 12:00:00+00:00,0.777,1.024247,69.963,-2.198,,,,,,
2024-12-03 13:00:00+00:00,0.6,0.989853,62.88,-0.717,,,,,,
2024-12-03 14:00:00+00:00,0.504,0.925855,50.822,1.917,,,,,,
2024-12-03 15:00:00+00:00,0.357,0.815135,40.178,4.08,,,,,,
2024-12-03 16:00:00+00:00,0.372,0.766897,38.538,4.805,,,,,,
2024-12-03 17:00:00+00:00,0.376,0.762443,38.345,5.09,,,,,,
2024-12-03 18:00:00+00:00,0.389,0.736042,37.585,5.162,,,,,,
2024-12-03 19:00:00+00:00,0.474,0.746744,37.415,5.133,,,,,,
2024-12-03 20:00:00+00:00,0.49,0.786356,39.583,4.39,,,,,,
2024-12-03 21:00:00+00:00,0.623,0.90742,46.133,2.118,,,,,,
2024-12-03 22:00:00+00:00,0.733,1.155341,51.158,0.875,,,,,,
2024-12-03 23:00:00+00:00,0.843,1.087769,50.447,1.425,,,,,,
2024-12-04 00:00:00+00:00,0.821,1.017855,48.832,1.873,,,,,,
2024-12-04 01:00:00+00:00,0.586,0.851582,60.413,1.883,,,,,,
2024-12-04 02:00:00+00:00,0.437,0.788443,75.797,0.897,,,,,,
2024-12-04 03:00:00+00:00,0.401,0.811953,75.388,0.103,,,,,,
2024-12-04 04:00:00+00:00,0.341,0.802048,74.003,0.247,,,,,,
2024-12-04 05:00:00+00:00,0.267,0.78799,70.802,0.5,,,,,,
2024-12-04 06:00:00+00:00,0.188,0.773414,65.085,0.387,,,,,,
2024-12-04 07:00:00+00:00,0.197,0.750869,63.655,-0.27,,,,,,
2024-12-04 08:00:00+00:00,0.24,0.747241,64.657,-1.038,,,,,,
2024-12-04 09:00:00+00:00,0.317,0.756237,65.442,-1.677,,,,,,
2024-12-04 10:00:00+00:00,0.511,0.785859,65.617,-2.192,,,,,,
2024-12-04 11:00:00+00:00,0.741,0.820752,65.9,-2.588,,,,,,
2024-12-04 12:00:00+00:00,0.659,0.920368,65.328,-2.61,,,,,,
2024-12-04 13:00:00+00:00,0.56,0.925365,58.46,-0.763,,,,,,
2024-12-04 14:00:00+00:00,0.51,0.896994,43.695,3.057,,,,,,
2024-12-04 15:00:00+00:00,0.406,0.873124,30.205,6.403,,,,,,
2024-12-04 16:00:00+00:00,0.343,0.766409,25.518,7.443,,,,,,
2024-12-04 17:00:00+00:00,0.322,0.762062,23.63,8.17,,,,,,
2024-12-04 18:00:00+00:00,0.22,0.706477,28.668,7.312,,,,,,
2024-12-04 19:00:00+00:00,0.346,0.749373,33.262,5.533,,,,,,
2024-12-04 20:00:00+00:00,0.254,0.783927,44.882,4.745,,,,,,
2024-12-04 21:00:00+00:00,0.228,0.792909,49.24,4.175,,,,,,
2024-12-04 22:00:00+00:00,0.248,0.809505,56.618,4.217,,,,,,
2024-12-04 23:00:00+00:00,0.225,0.777263,56.052,5.007,,,,,,
2024-12-05 00:00:00+00:00,0.243,0.747889,55.78,6.588,,,,,,
2024-12-05 01:00:00+00:00,0.246,0.708208,59.363,6.773,,,,,,
2024-12-05 02:00:00+00:00,0.225,0.707559,64.455,6.65,,,,,,
2024-12-05 03:00:00+00:00,0.208,0.711459,79.05,6.092,,,,,,
2024-12-05 04:00:00+00:00,0.223,0.703931,83.987,6.168,,,,,,
2024-12-05 05:00:00+00:00,0.185,0.688828,81.848,6.065,,,,,,
2024-12-05 06:00:00+00:00,0.195,0.682272,82.103,4.475,,,,,,
2024-12-05 07:00:00+00:00,0.225,0.693585,85.135,2.905,,,,,,
2024-12-05 08:00:00+00:00,0.225,0.726757,88.342,1.778,,,,,,
2024-12-05 09:00:00+00:00,0.244,0.740353,89.697,1.6,,,,,,
2024-12-05 10:00:00+00:00,0.291,0.797725,89.963,1.627,,,,,,
2024-12-05 11:00:00+00:00,0.573,0.844852,89.94,1.802,,,,,,
2024-12-05 12:00:00+00:00,0.487,0.956751,89.898,2.003,,,,,,
2024-12-05 13:00:00+00:00,0.592,1.009337,89.49,2.248,,,,,,
2024-12-05 14:00:00+00:00,0.509,0.92473,88.102,2.88,,,,,,
2024-12-05 15:00:00+00:00,0.471,0.845193,85.275,3.682,,,,,,
2024-12-05 16:00:00+00:00,0.374,0.796814,76.113,5.12,,,,,,
2024-12-05 17:00:00+00:00,0.385,0.785556,70.427,5.427,,,,,,
2024-12-05 18:00:00+00:00,0.391,0.797997,63.18,6.702,,,,,,
2024-12-05 19:00:00+00:00,0.414,0.790498,60.49,6.415,,,,,,
2024-12-05 20:00:00+00:00,0.422,0.796448,62.54,5.562,,,,,,
2024-12-05 21:00:00+00:00,0.382,0.779911,71.815,4.33,,,,,,
2024-12-05 22:00:00+00:00,0.347,0.754531,74.055,3.353,,,,,,
2024-12-05 23:00:00+00:00,0.34,0.736456,59.51,3.452,,,,,,
2024-12-06 00:00:00+00:00,0.294,0.725972,55.422,3.422,,,,,,
2024-12-06 01:00:00+00:00,0.243,0.722261,49.963,3.207,,,,,,
2024-12-06 02:00:00+00:00,0.277,0.722561,46.593,2.967,,,,,,
2024-12-06 03:00:00+00:00,0.239,0.739077,51.927,2.317,,,,,,
2024-12-06 04:00:00+00:00,0.195,0.730958,51.87,2.13,,,,,,
2024-12-06 05:00:00+00:00,,0.736248,53.457,2.142,,,,,,
2024-12-06 06:00:00+00:00,,0.735456,55.495,1.918,,,,,,
2024-12-06 07:00:00+00:00,,0.734268,53.202,1.698,,,,,,
2024-12-06 08:00:00+00:00,0.153,0.7297,50.16,1.208,,,,,,
2024-12-06 09:00:00+00:00,0.18,0.733681,50.607,0.633,,,,,,
2024-12-06 10:00:00+00:00,0.286,0.743977,50.953,0.132,,,,,,
2024-12-06 11:00:00+00:00,0.353,0.748766,51.89,-0.235,,,,,,
2024-12-06 12:00:00+00:00,0.322,0.764524,51.103,-0.498,,,,,,
2024-12-06 13:00:00+00:00,0.289,0.762661,47.262,0.148,,,,,,
2024-12-06 14:00:00+00:00,0.26,0.755745,41.93,1.25,,,,,,
2024-12-06 15:00:00+00:00,0.288,0.740448,36.675,1.73,,,,,,
2024-12-06 16:00:00+00:00,0.271,0.73603,30.293,1.938,,,,,,
2024-12-06 17:00:00+00:00,0.311,0.737965,28.087,2.355,,,,,,
2024-12-06 18:00:00+00:00,0.314,0.738244,24.863,2.793,,,,,,
2024-12-06 19:00:00+00:00,0.332,0.749168,24.102,2.835,,,,,,
2024-12-06 20:00:00+00:00,0.32,0.758475,26.384,1.868,,,,,,
2024-12-06 21:00:00+00:00,0.34,0.761264,31.235,0.392,,,,,,
2024-12-06 22:00:00+00:00,0.353,0.768974,35.264,-0.438,0.90568,34.893,-0.848,,,
2024-12-06 23:00:00+00:00,0.458,0.777078,39.242,-0.76,0.874297,39.52,-1.34,,,
2024-12-07 00:00:00+00:00,0.442,0.807844,42.065,-0.767,0.875225,41.432,-1.232,,,
2024-12-07 01:00:00+00:00,0.438,0.790003,41.7,-0.625,0.868544,41.875,-1.19,,,
2024-12-07 02:00:00+00:00,0.381,0.798589,41.507,-0.568,0.856388,42.295,-1.273,,,
2024-12-07 03:00:00+00:00,0.318,0.793044,43.343,-0.587,0.83521,43.345,-1.2,,,
2024-12-07 04:00:00+00:00,0.296,0.787578,46.978,-0.667,0.813424,46.412,-1.257,,,
2024-12-07 05:00:00+00:00,0.228,0.781793,48.69,-0.957,0.837524,49.9,-1.76,,,
2024-12-07 06:00:00+00:00,0.225,0.788259,48.13,-1.128,0.841537,50.442,-2.123,,,
2024-12-07 07:00:00+00:00,0.189,0.798325,47.355,-1.257,0.872012,50.343,-2.497,,,
2024-12-07 08:00:00+00:00,0.184,0.793883,46.365,-0.99,0.830086,49.343,-2.407,,,
2024-12-07 09:00:00+00:00,0.192,0.800093,47.26,-1.12,0.813153,49.015,-2.248,,,
2024-12-07 10:00:00+00:00,0.247,0.800481,49.765,-1.192,0.813774,50.393,-2.033,,,
2024-12-07 11:00:00+00:00,0.366,0.809777,53.29,-1.587,0.831247,53.507,-2.23,,,
2024-12-07 12:00:00+00:00,0.418,0.816743,54.182,-1.468,0.840733,52.53,-1.482,,,
2024-12-07 13:00:00+00:00,0.401,0.818165,52.518,-0.605,0.857727,47.967,0.18,,,
2024-12-07 14:00:00+00:00,0.424,0.813979,45.633,1.972,0.850961,39.955,3.263,,,
2024-12-07 15:00:00+00:00,0.406,0.851672,40.09,4.163,0.848093,34.83,5.532,,,
2024-12-07 16:00:00+00:00,0.427,0.815464,36.918,5.53,0.830902,32.078,7.242,,,
2024-12-07 17:00:00+00:00,0.399,0.794415,35.363,6.398,0.816648,31.012,7.812,,,
2024-12-07 18:00:00+00:00,0.405,0.770673,34.075,6.977,0.81365,30.132,8.347,,,
2024-12-07 19:00:00+00:00,0.402,0.775526,33.758,7.163,0.827894,30.348,8.178,,,
2024-12-07 20:00:00+00:00,0.568,0.811249,38.727,5.103,0.824839,35.843,5.908,,,
